Point in Time[s],State of Active Resource[]
3968.518375,1
3968.518724972,0
3969.518375,1
3969.518724972,0
3970.5205625,1
3970.520912472,0
3971.5205625,1
3971.520912472,0
3972.5205625,1
3972.520912472,0
3973.5205625,1
3973.520912472,0
3974.5205625,1
3974.520912472,0
3975.5224375,1
3975.522816636,0
3976.5224375,1
3976.522816636,0
3977.5224375,1
3977.522816636,0
3978.5224375,1
3978.522816636,0
3979.524624999,1
3979.525004135,0
3980.524624999,1
3980.525004135,0
3981.524624999,1
3981.525004135,0
3982.524624999,1
3982.525004135,0
3983.524624999,1
3983.525004135,0
3984.526812499,1
3984.527220799,0
3985.526812499,1
3985.527220799,0
3986.526812499,1
3986.527220799,0
3987.526812499,1
3987.527220799,0
3988.528687499,1
3988.529124964,0
3989.528687499,1
3989.529124964,0
3990.528687499,1
3990.529124964,0
3991.528687499,1
3991.529124964,0
3992.528687499,1
3992.529124964,0
3993.530874999,1
3993.531312464,0
3994.530874999,1
3994.531312464,0
3995.530874999,1
3995.531312464,0
3996.530874999,1
3996.531312464,0
3997.53275,1
3997.533216629,0
3998.53275,1
3998.533216629,0
3999.53275,1
3999.533216629,0
4000.53275,1
4000.533216629,0
4001.53275,1
4001.533216629,0
4002.5349375,1
4002.535433293,0
4003.5349375,1
4003.535433293,0
4004.5349375,1
4004.535433293,0
4005.5349375,1
4005.535433293,0
4006.537125,1
4006.537620793,0
4007.537125,1
4007.537620793,0
4008.537125,1
4008.537620793,0
4009.537125,1
4009.537620793,0
4010.537125,1
4010.537620793,0
4011.538999999,1
4011.539524957,0
4012.538999999,1
4012.539524957,0
4013.538999999,1
4013.539524957,0
4014.538999999,1
4014.539524957,0
4015.541187499,1
4015.541741621,0
4016.541187499,1
4016.541741621,0
4017.541187499,1
4017.541741621,0
4018.541187499,1
4018.541741621,0
4019.541187499,1
4019.541741621,0
4020.5430625,1
4020.543616622,0
4021.5430625,1
4021.543616622,0
4022.5430625,1
4022.543616622,0
4023.5430625,1
4023.543616622,0
4024.54525,1
4024.545833287,0
4025.54525,1
4025.545833287,0
4026.54525,1
4026.545833287,0
4027.54525,1
4027.545833287,0
4028.54525,1
4028.545833287,0
4029.547125,1
4029.547708287,0
4030.547125,1
4030.547708287,0
4031.547125,1
4031.547708287,0
4032.547125,1
4032.547708287,0
4033.5493125,1
4033.549924951,0
4034.5493125,1
4034.549924951,0
4035.5493125,1
4035.549924951,0
4036.5493125,1
4036.549924951,0
4037.5493125,1
4037.549924951,0
4038.5515,1
4038.552141615,0
4039.5515,1
4039.552141615,0
4040.5515,1
4040.552141615,0
4041.5515,1
4041.552141615,0
4042.553374999,1
4042.554016614,0
4043.553374999,1
4043.554016614,0
4044.553374999,1
4044.554016614,0
4045.553374999,1
4045.554016614,0
4046.555562499,1
4046.556233279,0
4047.555562499,1
4047.556233279,0
4048.555562499,1
4048.556233279,0
4049.555562499,1
4049.556233279,0
4050.555562499,1
4050.556233279,0
4051.555874999,1
4051.556574943,0
4052.555874999,1
4052.556574943,0
4053.555874999,1
4053.556574943,0
4054.555874999,1
4054.556574943,0
4055.555874999,1
4055.556574943,0
4056.555874999,1
4056.556574943,0
4057.555874999,1
4057.556574943,0
4058.555874999,1
4058.556574943,0
4059.555874999,1
4059.556574943,0
4060.555874999,1
4060.556604107,0
4061.555874999,1
4061.556604107,0
4062.555874999,1
4062.556604107,0
4063.555874999,1
4063.556604107,0
4064.555874999,1
4064.556604107,0
4065.555874999,1
4065.556604107,0
4066.555874999,1
4066.556604107,0
4067.555874999,1
4067.556604107,0
4068.555874999,1
4068.556604107,0
4069.555874999,1
4069.556633272,0
4070.555874999,1
4070.556633272,0
4071.555874999,1
4071.556633272,0
4072.555874999,1
4072.556633272,0
4073.555874999,1
4073.556662436,0
4074.555874999,1
4074.556662436,0
4075.555874999,1
4075.556662436,0
4076.555874999,1
4076.556662436,0
4077.555874999,1
4077.556662436,0
4078.555874999,1
4078.556662436,0
4079.555874999,1
4079.556662436,0
4080.555874999,1
4080.556662436,0
4081.555874999,1
4081.556662436,0
4082.555874999,1
4082.5566916,0
4083.555874999,1
4083.5566916,0
4084.555874999,1
4084.5566916,0
4085.555874999,1
