Point in Time[s],Power Consumption[W]
9.999999999999998,100.0
19.999999999999996,100.0
29.999999999999993,100.0
39.99999999999999,100.0
49.99999999999999,100.0
59.99999999999999,100.0
69.99999999999999,100.0
79.99999999999999,100.0
89.99999999999999,100.0
99.99999999999999,100.0
109.99999999999999,100.0
119.99999999999999,100.0
129.99999999999997,100.0
139.99999999999997,100.0
149.99999999999997,100.0
159.99999999999997,100.0
169.99999999999997,100.0
179.99999999999997,100.0
189.99999999999997,100.0
199.99999999999997,100.0
209.99999999999997,100.0
219.99999999999997,100.0
229.99999999999997,100.0
239.99999999999997,100.0
249.99999999999997,100.0
259.99999999999994,100.0
269.99999999999994,100.0
279.99999999999994,100.0
289.99999999999994,100.0
299.99999999999994,100.0
309.99999999999994,100.0
319.99999999999994,100.0
329.99999999999994,100.0
339.99999999999994,100.0
349.99999999999994,100.0
359.99999999999994,100.0
369.99999999999994,100.0
379.99999999999994,100.0
389.99999999999994,100.0
399.99999999999994,100.0
409.99999999999994,100.0
419.99999999999994,100.0
429.99999999999994,100.0
439.99999999999994,100.0
449.99999999999994,100.0
459.99999999999994,100.0
469.99999999999994,100.0
479.99999999999994,100.0
489.99999999999994,100.0
499.99999999999994,100.0
509.99999999999994,100.0
519.9999999999999,100.0
529.9999999999999,100.0
539.9999999999999,100.0
549.9999999999999,100.0
559.9999999999999,100.0
569.9999999999999,100.0
579.9999999999999,100.0
589.9999999999999,100.0
599.9999999999999,100.0
609.9999999999999,100.0
619.9999999999999,100.0
629.9999999999999,100.0
639.9999999999999,100.0
649.9999999999999,100.0
659.9999999999999,100.0
669.9999999999999,100.0
679.9999999999999,100.0
689.9999999999999,100.0
699.9999999999999,100.0
709.9999999999999,100.0
719.9999999999999,100.0
729.9999999999999,100.0
739.9999999999999,100.0
749.9999999999999,100.0
759.9999999999999,100.0
769.9999999999999,100.0
779.9999999999999,100.0
789.9999999999999,100.0
799.9999999999999,100.0
809.9999999999999,100.0
819.9999999999999,100.0
829.9999999999999,100.0
839.9999999999999,100.0
