Point in Time[s],Energy Consumption[kWh]
9.999999999999998,3.159694444444443E-4
19.999999999999996,8.425851851851848E-4
29.999999999999993,8.425851851851848E-4
39.99999999999999,9.479083333333327E-4
49.99999999999999,8.425851851851846E-4
59.99999999999999,9.479083333333326E-4
69.99999999999999,8.425851851851845E-4
79.99999999999999,9.479083333333326E-4
89.99999999999999,8.425851851851845E-4
99.99999999999999,9.479083333333326E-4
109.99999999999999,8.425851851851845E-4
119.99999999999999,9.479083333333325E-4
129.99999999999997,8.425851851851844E-4
139.99999999999997,9.479083333333324E-4
149.99999999999997,8.425851851851843E-4
159.99999999999997,9.479083333333324E-4
169.99999999999997,8.425851851851843E-4
179.99999999999997,9.479083333333324E-4
189.99999999999997,8.425851851851843E-4
199.99999999999997,9.479083333333323E-4
209.99999999999997,8.425851851851842E-4
219.99999999999997,9.479083333333322E-4
229.99999999999997,8.425851851851841E-4
239.99999999999997,9.479083333333322E-4
249.99999999999997,8.425851851851841E-4
259.99999999999994,9.479083333333322E-4
269.99999999999994,8.425851851851841E-4
279.99999999999994,9.479083333333321E-4
289.99999999999994,8.42585185185184E-4
299.99999999999994,9.47908333333332E-4
309.99999999999994,8.425851851851839E-4
319.99999999999994,9.47908333333332E-4
329.99999999999994,8.425851851851839E-4
339.99999999999994,9.47908333333332E-4
349.99999999999994,8.425851851851839E-4
359.99999999999994,9.479083333333319E-4
369.99999999999994,8.425851851851838E-4
379.99999999999994,9.479083333333318E-4
389.99999999999994,8.425851851851837E-4
399.99999999999994,9.479083333333318E-4
409.99999999999994,8.425851851851837E-4
419.99999999999994,9.479083333333318E-4
429.99999999999994,8.425851851851837E-4
439.99999999999994,9.479083333333317E-4
449.99999999999994,8.425851851851836E-4
459.99999999999994,9.479083333333316E-4
469.99999999999994,8.425851851851835E-4
479.99999999999994,9.479083333333316E-4
489.99999999999994,8.425851851851835E-4
499.99999999999994,9.479083333333316E-4
509.99999999999994,8.425851851851833E-4
519.9999999999999,9.479083333333314E-4
529.9999999999999,8.425851851851832E-4
539.9999999999999,9.479083333333313E-4
549.9999999999999,8.425851851851832E-4
559.9999999999999,9.479083333333313E-4
569.9999999999999,8.425851851851832E-4
579.9999999999999,9.479083333333313E-4
589.9999999999999,8.425851851851831E-4
599.9999999999999,9.479083333333312E-4
609.9999999999999,8.42585185185183E-4
619.9999999999999,9.479083333333311E-4
629.9999999999999,8.42585185185183E-4
639.9999999999999,9.479083333333311E-4
649.9999999999999,8.42585185185183E-4
659.9999999999999,9.479083333333311E-4
669.9999999999999,8.425851851851829E-4
679.9999999999999,9.47908333333331E-4
689.9999999999999,8.425851851851828E-4
699.9999999999999,9.479083333333309E-4
709.9999999999999,8.425851851851828E-4
719.9999999999999,9.479083333333309E-4
729.9999999999999,8.425851851851828E-4
739.9999999999999,9.479083333333309E-4
749.9999999999999,8.425851851851827E-4
759.9999999999999,9.479083333333307E-4
