Point in Time[s],State of Active Resource[]
3907.496121212,0
3907.504,1
3908.495212121,0
3908.504,1
3909.495212121,0
3909.504,1
3910.495212121,0
3910.504,1
3911.495212121,0
3911.504,1
3912.49430303,0
3912.504,1
3913.49430303,0
3913.504,1
3914.49430303,0
3914.504,1
3915.49430303,0
3915.504,1
3916.49430303,0
3916.504,1
3917.493090909,0
3917.504,1
3918.493090909,0
3918.504,1
3919.493090909,0
3919.504,1
3920.493090909,0
3920.504,1
3921.492181818,0
3921.504,1
3922.492181818,0
3922.504,1
3923.492181818,0
3923.504,1
3924.492181818,0
3924.504,1
3925.491272727,0
3925.504,1
3926.491272727,0
3926.504,1
3927.491272727,0
3927.504,1
3928.491272727,0
3928.504,1
3929.491272727,0
3929.504,1
3930.490060606,0
3930.504,1
3931.490060606,0
3931.504,1
3932.490060606,0
3932.504,1
3933.490060606,0
3933.504,1
3934.489151515,0
3934.504,1
3935.489151515,0
3935.504,1
3936.489151515,0
3936.504,1
3937.489151515,0
3937.504,1
3938.489151515,0
3938.504,1
3939.488242424,0
3939.504,1
3940.488242424,0
3940.504,1
3941.488242424,0
3941.504,1
3942.488242424,0
3942.504,1
3943.487030303,0
3943.504,1
3944.487030303,0
3944.504,1
3945.487030303,0
3945.504,1
3946.487030303,0
3946.504,1
3947.487030303,0
3947.504,1
3948.486121212,0
3948.504,1
3949.486121212,0
3949.504,1
3950.486121212,0
3950.504,1
3951.486121212,0
3951.504,1
3952.485212121,0
3952.504,1
3953.485212121,0
3953.504,1
3954.485212121,0
3954.504,1
3955.485212121,0
3955.504,1
3956.485212121,0
3956.504,1
3957.484,0
3957.504,1
3958.484,0
3958.504,1
3959.484,0
3959.504,1
3960.484,0
3960.504,1
3961.485818181,0
3961.504,1
3962.485818181,0
3962.504,1
3963.485818181,0
3963.504,1
3964.485818181,0
3964.504,1
3965.485818181,0
3965.504,1
3966.487636363,0
3966.504,1
3967.487636363,0
3967.504,1
3968.487636363,0
3968.504,1
3969.487636363,0
3969.504,1
3970.489757575,0
3970.504,1
3971.489757575,0
3971.504,1
3972.489757575,0
3972.504,1
3973.489757575,0
3973.504,1
3974.489757575,0
3974.504,1
3975.491575757,0
3975.504,1
3976.491575757,0
3976.504,1
3977.491575757,0
3977.504,1
3978.491575757,0
3978.504,1
3979.493696969,0
3979.504,1
3980.493696969,0
3980.504,1
3981.493696969,0
3981.504,1
3982.493696969,0
3982.504,1
3983.493696969,0
3983.504,1
3984.495818181,0
3984.504,1
3985.495818181,0
3985.504,1
3986.495818181,0
3986.504,1
3987.495818181,0
3987.504,1
3988.497636363,0
3988.504,1
3989.497636363,0
3989.504,1
3990.497636363,0
3990.504,1
3991.497636363,0
3991.504,1
3992.497636363,0
3992.504,1
3993.499757575,0
3993.504,1
3994.499757575,0
3994.504,1
3995.499757575,0
3995.504,1
3996.499757575,0
3996.504,1
3997.501575757,0
3997.504,1
3998.501575757,0
3998.504,1
3999.501575757,0
3999.504,1
4000.501575757,0
4000.504,1
4001.501575757,0
4001.504,1
4002.503696969,0
4002.504,1
4003.503696969,0
4003.504,1
4004.503696969,0
4004.504,1
4005.503696969,0
4005.504,1
4858.504,0
4858.504,1
4859.504,0
4859.504,1
4860.504,0
4860.504,1
4861.504,0
4861.504,1
4862.504,0
4862.504,1
4863.504,0
4863.504,1
4864.504,0
4864.504,1
4865.504,0
4865.504,1
4866.504,0
4866.504,1
4867.504,0
4867.504,1
4868.504,0
4868.504,1
4869.504,0
4869.504,1
4870.504,0
4870.504,1
4871.504,0
4871.504,1
4872.504,0
4872.504,1
4873.504,0
4873.504,1
4874.504,0
4874.504,1
4875.504,0
4875.504,1
4876.504,0
4876.504,1
4877.504,0
4877.504,1
4878.504,0
4878.504,1
4879.504,0
4879.504,1
4880.504,0
4880.504,1
4881.504,0
4881.504,1
4882.504,0
4882.504,1
4883.504,0
4883.504,1
4884.504,0
4884.504,1
4885.504,0
4885.504,1
4886.504,0
4886.504,1
4887.504,0
4887.504,1
4888.504,0
4888.504,1
4889.504,0
4889.504,1
4890.504,0
4890.504,1
4891.504,0
4891.504,1
4892.504,0
4892.504,1
4893.504,0
4893.504,1
4894.504,0
4894.504,1
4895.504,0
4895.504,1
4896.504,0
4896.504,1
4897.504,0
4897.504,1
4898.504,0
4898.504,1
4899.504,0
4899.504,1
4900.504,0
4900.504,1
4901.504,0
4901.504,1
4902.504,0
4902.504,1
4903.504,0
4903.504,1
4904.504,0
4904.504,1
4905.504,0
4905.504,1
4906.504,0
4906.504,1
4907.504,0
4907.504,1
4908.504,0
4908.504,1
4909.504,0
4909.504,1
4910.504,0
4910.504,1
4911.504,0
4911.504,1
4912.504,0
4912.504,1
4913.504,0
4913.504,1
4914.504,0
4914.504,1
4915.504,0
4915.504,1
4916.504,0
4916.504,1
4917.504,0
4917.504,1
4918.504,0
4918.504,1
4919.504,0
4919.504,1
4920.504,0
4920.504,1
4921.504,0
4921.504,1
4922.504,0
4922.504,1
4923.504,0
4923.504,1
4924.504,0
4924.504,1
4925.504,0
4925.504,1
4926.504,0
4926.504,1
4927.504,0
4927.504,1
4928.504,0
4928.504,1
4929.504,0
4929.504,1
4930.504,0
4930.504,1
4931.504,0
4931.504,1
4932.504,0
4932.504,1
4933.504,0
4933.504,1
4934.504,0
4934.504,1
4935.504,0
4935.504,1
4936.504,0
4936.504,1
4937.504,0
4937.504,1
4938.504,0
4938.504,1
4939.504,0
4939.504,1
4940.504,0
4940.504,1
4941.504,0
4941.504,1
4942.504,0
4942.504,1
4943.504,0
4943.504,1
4944.504,0
4944.504,1
4945.504,0
4945.504,1
4946.504,0
4946.504,1
5216.503999999,0
5216.504,1
5217.504,0
5217.504,1
5218.504,0
5218.504,1
5219.504,0
5219.504,1
5220.504,0
5220.504,1
5772.503999999,0
5772.504,1
5773.504,0
5773.504,1
5774.504,0
5774.504,1
5775.504,0
5775.504,1
5776.504,0
5776.504,1
6310.503999999,0
6310.504,1
6311.504,0
6311.504,1
6312.504,0
6312.504,1
6313.504,0
6313.504,1
6314.504,0
6314.504,1
6758.503999999,0
6758.504,1
6759.504,0
6759.504,1
6760.504,0
6760.504,1
6761.504,0
6761.504,1
6762.504,0
6762.504,1
7027.503999999,0
7027.504,1
7028.504,0
7028.504,1
7029.504,0
7029.504,1
7030.504,0
7030.504,1
7031.504,0
7031.504,1
7032.504,0
7032.504,1
7033.504,0
7033.504,1
7034.504,0
7034.504,1
7035.504,0
7035.504,1
7036.504,0
7036.504,1
7037.504,0
7037.504,1
7038.504,0
7038.504,1
7039.504,0
7039.504,1
7040.504,0
7040.504,1
7041.504,0
7041.504,1
7042.504,0
7042.504,1
7043.504,0
7043.504,1
7044.504,0
7044.504,1
7045.504,0
7045.504,1
7046.504,0
7046.504,1
7047.504,0
7047.504,1
7048.504,0
7048.504,1
7049.504,0
7049.504,1
7050.504,0
7050.504,1
7051.504,0
7051.504,1
7052.504,0
7052.504,1
7053.504,0
7053.504,1
7054.504,0
7054.504,1
7055.504,0
7055.504,1
7056.504,0
7056.504,1
7057.504,0
7057.504,1
7058.504,0
7058.504,1
7059.504,0
7059.504,1
7060.504,0
7060.504,1
7061.504,0
7061.504,1
7062.504,0
7062.504,1
7063.504,0
7063.504,1
7064.504,0
7064.504,1
7065.504,0
7065.504,1
7066.504,0
7066.504,1
7067.504,0
7067.504,1
7068.504,0
7068.504,1
7069.504,0
7069.504,1
7070.504,0
7070.504,1
7071.504,0
7071.504,1
7072.504,0
7072.504,1
7073.504,0
7073.504,1
7074.504,0
7074.504,1
7075.504,0
7075.504,1
7076.504,0
7076.504,1
7077.504,0
7077.504,1
7078.504,0
7078.504,1
7079.504,0
7079.504,1
7080.504,0
7080.504,1
7081.504,0
7081.504,1
7082.504,0
7082.504,1
7083.504,0
7083.504,1
7084.504,0
7084.504,1
7085.504,0
7085.504,1
7086.504,0
7086.504,1
7087.504,0
7087.504,1
7088.504,0
7088.504,1
7089.504,0
7089.504,1
7090.504,0
7090.504,1
7091.504,0
7091.504,1
7092.504,0
7092.504,1
7093.504,0
7093.504,1
7094.504,0
7094.504,1
7095.504,0
7095.504,1
7096.504,0
7096.504,1
7097.504,0
7097.504,1
7098.504,0
7098.504,1
7099.504,0
7099.504,1
7100.504,0
7100.504,1
7101.504,0
7101.504,1
7102.504,0
7102.504,1
7103.504,0
7103.504,1
7104.504,0
7104.504,1
7105.504,0
7105.504,1
7106.504,0
7106.504,1
7107.504,0
7107.504,1
7108.504,0
7108.504,1
7109.504,0
7109.504,1
7110.504,0
7110.504,1
7111.504,0
7111.504,1
7112.504,0
7112.504,1
7113.504,0
7113.504,1
7114.504,0
7114.504,1
7115.504,0
7115.504,1
7116.504,0
7116.504,1
7117.504,0
7117.504,1
7118.504,0
7118.504,1
7119.504,0
7119.504,1
7120.504,0
7120.504,1
7296.503999999,0
7296.504,1
7297.504,0
7297.504,1
7298.504,0
7298.504,1
7299.504,0
7299.504,1
7300.504,0
7300.504,1
7301.504,0
7301.504,1
7302.504,0
7302.504,1
7303.504,0
7303.504,1
7304.504,0
7304.504,1
7305.504,0
7305.504,1
7306.504,0
7306.504,1
7307.504,0
7307.504,1
7308.504,0
7308.504,1
7309.504,0
7309.504,1
7310.504,0
7310.504,1
7311.504,0
7311.504,1
7312.504,0
7312.504,1
7313.504,0
7313.504,1
7314.504,0
7314.504,1
7315.504,0
7315.504,1
7316.504,0
7316.504,1
7317.504,0
7317.504,1
7318.504,0
7318.504,1
7319.504,0
7319.504,1
7320.504,0
7320.504,1
7321.504,0
7321.504,1
7322.504,0
7322.504,1
7323.504,0
7323.504,1
7324.504,0
7324.504,1
7325.504,0
7325.504,1
7326.504,0
7326.504,1
7327.504,0
7327.504,1
7328.504,0
7328.504,1
7329.504,0
7329.504,1
7330.504,0
7330.504,1
7331.504,0
7331.504,1
7332.504,0
7332.504,1
7333.504,0
7333.504,1
7334.504,0
7334.504,1
7335.504,0
7335.504,1
7336.504,0
7336.504,1
7337.504,0
7337.504,1
7338.504,0
7338.504,1
7339.504,0
7339.504,1
7340.504,0
7340.504,1
7341.504,0
7341.504,1
7342.504,0
7342.504,1
7343.504,0
7343.504,1
7344.504,0
7344.504,1
7345.504,0
7345.504,1
7346.504,0
7346.504,1
7347.504,0
7347.504,1
7348.504,0
7348.504,1
7349.504,0
7349.504,1
7350.504,0
7350.504,1
7351.504,0
7351.504,1
7352.504,0
7352.504,1
7353.504,0
7353.504,1
7354.504,0
7354.504,1
7355.504,0
7355.504,1
7356.504,0
7356.504,1
7357.504,0
7357.504,1
7358.504,0
7358.504,1
7359.504,0
7359.504,1
7360.504,0
7360.504,1
7361.504,0
7361.504,1
7362.504,0
7362.504,1
7363.504,0
7363.504,1
7364.504,0
7364.504,1
7365.504,0
7365.504,1
7366.504,0
7366.504,1
7367.504,0
7367.504,1
7368.504,0
7368.504,1
7369.504,0
7369.504,1
7370.504,0
7370.504,1
7371.504,0
7371.504,1
7372.504,0
7372.504,1
7373.504,0
7373.504,1
7374.504,0
7374.504,1
7375.504,0
7375.504,1
7376.504,0
7376.504,1
7377.504,0
7377.504,1
7378.504,0
7378.504,1
7379.504,0
7379.504,1
7380.504,0
7380.504,1
7381.504,0
7381.504,1
7382.504,0
7382.504,1
7383.504,0
7383.504,1
7384.504,0
7384.504,1
7385.504,0
7385.504,1
7386.504,0
7386.504,1
7387.504,0
7387.504,1
7388.504,0
7388.504,1
7389.504,0
7389.504,1
7565.503999999,0
7565.504,1
7566.504,0
7566.504,1
7567.504,0
7567.504,1
7568.504,0
7568.504,1
7569.504,0
7569.504,1
7570.504,0
7570.504,1
7571.504,0
7571.504,1
7572.504,0
7572.504,1
7573.504,0
7573.504,1
7574.504,0
7574.504,1
7575.504,0
7575.504,1
7576.504,0
7576.504,1
7577.504,0
7577.504,1
7578.504,0
7578.504,1
7579.504,0
7579.504,1
7580.504,0
7580.504,1
7581.504,0
7581.504,1
7582.504,0
7582.504,1
7583.504,0
7583.504,1
7584.504,0
7584.504,1
7585.504,0
7585.504,1
7586.504,0
7586.504,1
7587.504,0
7587.504,1
7588.504,0
7588.504,1
7589.504,0
7589.504,1
7590.504,0
7590.504,1
7591.504,0
7591.504,1
7592.504,0
7592.504,1
7593.504,0
7593.504,1
7594.504,0
7594.504,1
7595.504,0
7595.504,1
7596.504,0
7596.504,1
7597.504,0
7597.504,1
7598.504,0
7598.504,1
7599.504,0
7599.504,1
7600.504,0
7600.504,1
7601.504,0
7601.504,1
7602.504,0
7602.504,1
7603.504,0
7603.504,1
7604.504,0
7604.504,1
7605.504,0
7605.504,1
7606.504,0
7606.504,1
7607.504,0
7607.504,1
7608.504,0
7608.504,1
7609.504,0
7609.504,1
7610.504,0
7610.504,1
7611.504,0
7611.504,1
7612.504,0
7612.504,1
7613.504,0
7613.504,1
7614.504,0
7614.504,1
7615.504,0
7615.504,1
7616.504,0
7616.504,1
7617.504,0
7617.504,1
7618.504,0
7618.504,1
7619.504,0
7619.504,1
7620.504,0
7620.504,1
7621.504,0
7621.504,1
7622.504,0
7622.504,1
7623.504,0
7623.504,1
7624.504,0
7624.504,1
7625.504,0
7625.504,1
7626.504,0
7626.504,1
7627.504,0
7627.504,1
7628.504,0
7628.504,1
7629.504,0
7629.504,1
7630.504,0
7630.504,1
7631.504,0
7631.504,1
7632.504,0
7632.504,1
7633.504,0
7633.504,1
7634.504,0
7634.504,1
7635.504,0
7635.504,1
7636.504,0
7636.504,1
7637.504,0
7637.504,1
7638.504,0
7638.504,1
7639.504,0
7639.504,1
7640.504,0
7640.504,1
7641.504,0
7641.504,1
7642.504,0
7642.504,1
7643.504,0
7643.504,1
7644.504,0
7644.504,1
7645.504,0
7645.504,1
7646.504,0
7646.504,1
7647.504,0
7647.504,1
7648.504,0
7648.504,1
7649.504,0
7649.504,1
7650.504,0
7650.504,1
7651.504,0
7651.504,1
7652.504,0
7652.504,1
7653.504,0
7653.504,1
7654.504,0
7654.504,1
7655.504,0
7655.504,1
7656.504,0
7656.504,1
7657.504,0
7657.504,1
7658.504,0
7658.504,1
7834.503999999,0
7834.504,1
7835.504,0
7835.504,1
7836.504,0
7836.504,1
7837.504,0
7837.504,1
7838.504,0
7838.504,1
7839.504,0
7839.504,1
7840.504,0
7840.504,1
7841.504,0
7841.504,1
7842.504,0
7842.504,1
7843.504,0
7843.504,1
7844.504,0
7844.504,1
7845.504,0
7845.504,1
7846.504,0
7846.504,1
7847.504,0
7847.504,1
7848.504,0
7848.504,1
7849.504,0
7849.504,1
7850.504,0
7850.504,1
7851.504,0
7851.504,1
7852.504,0
7852.504,1
7853.504,0
7853.504,1
7854.504,0
7854.504,1
7855.504,0
7855.504,1
7856.504,0
7856.504,1
7857.504,0
7857.504,1
7858.504,0
7858.504,1
7859.504,0
7859.504,1
7860.504,0
7860.504,1
7861.504,0
7861.504,1
7862.504,0
7862.504,1
7863.504,0
7863.504,1
7864.504,0
7864.504,1
7865.504,0
7865.504,1
7866.504,0
7866.504,1
7867.504,0
7867.504,1
7868.504,0
7868.504,1
7869.504,0
7869.504,1
7870.504,0
7870.504,1
7871.504,0
7871.504,1
7872.504,0
7872.504,1
7873.504,0
7873.504,1
7874.504,0
7874.504,1
7875.504,0
7875.504,1
7876.504,0
7876.504,1
7877.504,0
7877.504,1
7878.504,0
7878.504,1
7879.504,0
7879.504,1
7880.504,0
7880.504,1
7881.504,0
7881.504,1
7882.504,0
7882.504,1
7883.504,0
7883.504,1
7884.504,0
7884.504,1
7885.504,0
7885.504,1
7886.504,0
7886.504,1
7887.504,0
7887.504,1
7888.504,0
7888.504,1
7889.504,0
7889.504,1
7890.504,0
7890.504,1
7891.504,0
7891.504,1
7892.504,0
7892.504,1
7893.504,0
7893.504,1
7894.504,0
7894.504,1
7895.504,0
7895.504,1
7896.504,0
7896.504,1
7897.504,0
7897.504,1
7898.504,0
7898.504,1
7899.504,0
7899.504,1
7900.504,0
7900.504,1
7901.504,0
7901.504,1
7902.504,0
7902.504,1
7903.504,0
7903.504,1
7904.504,0
7904.504,1
7905.504,0
7905.504,1
7906.504,0
7906.504,1
7907.504,0
7907.504,1
7908.504,0
7908.504,1
7909.504,0
7909.504,1
7910.504,0
7910.504,1
7911.504,0
7911.504,1
7912.504,0
7912.504,1
7913.504,0
7913.504,1
7914.504,0
7914.504,1
7915.504,0
7915.504,1
7916.504,0
7916.504,1
7917.504,0
7917.504,1
7918.504,0
7918.504,1
7919.504,0
7919.504,1
7920.504,0
7920.504,1
7921.504,0
7921.504,1
7922.504,0
7922.504,1
7923.504,0
7923.504,1
7924.504,0
7924.504,1
7925.504,0
7925.504,1
7926.504,0
7926.504,1
7927.504,0
7927.504,1
8103.503999999,0
8103.504,1
8104.504,0
8104.504,1
8105.504,0
8105.504,1
8106.504,0
8106.504,1
8107.502181818,0
8107.504,1
8108.502181818,0
8108.504,1
8109.502181818,0
8109.504,1
8110.502181818,0
8110.504,1
8111.502181818,0
8111.504,1
8112.500060606,0
8112.504,1
8113.500060606,0
8113.504,1
8114.500060606,0
8114.504,1
8115.500060606,0
8115.504,1
8116.497939393,0
8116.504,1
8117.497939393,0
8117.504,1
8118.497939393,0
8118.504,1
8119.497939393,0
8119.504,1
8120.497939393,0
8120.504,1
8121.496121212,0
8121.504,1
8122.496121212,0
8122.504,1
8123.496121212,0
8123.504,1
8124.496121212,0
8124.504,1
8125.494,0
8125.504,1
8126.494,0
8126.504,1
8127.494,0
8127.504,1
8128.494,0
8128.504,1
8129.494,0
8129.504,1
8130.492181818,0
8130.504,1
8131.492181818,0
8131.504,1
8132.492181818,0
8132.504,1
8133.492181818,0
8133.504,1
8134.490060606,0
8134.504,1
8135.490060606,0
8135.504,1
8136.490060606,0
8136.504,1
8137.490060606,0
8137.504,1
8138.490060606,0
8138.504,1
8139.488242424,0
8139.504,1
8140.488242424,0
8140.504,1
8141.488242424,0
8141.504,1
8142.488242424,0
8142.504,1
8143.486121212,0
8143.504,1
8144.486121212,0
8144.504,1
8145.486121212,0
8145.504,1
8146.486121212,0
8146.504,1
8147.486121212,0
8147.504,1
8148.484,0
8148.504,1
8149.484,0
8149.504,1
8150.484,0
8150.504,1
8151.484,0
8151.504,1
8152.482181818,0
8152.504,1
8153.482181818,0
8153.504,1
8154.482181818,0
8154.504,1
8155.482181818,0
8155.504,1
8156.482181818,0
8156.504,1
8157.480060606,0
8157.504,1
8158.480060606,0
8158.504,1
8159.480060606,0
8159.504,1
8160.480060606,0
8160.504,1
8161.478242424,0
8161.504,1
8162.478242424,0
8162.504,1
8163.478242424,0
8163.504,1
8164.478242424,0
8164.504,1
8165.478242424,0
8165.504,1
8166.476121212,0
8166.504,1
8167.476121212,0
8167.504,1
8168.476121212,0
8168.504,1
8169.476121212,0
8169.504,1
8170.474,0
8170.504,1
8171.474,0
8171.504,1
8172.474,0
8172.504,1
8173.474,0
8173.504,1
8174.474,0
8174.504,1
8175.472181818,0
8175.504,1
8176.472181818,0
8176.504,1
8177.472181818,0
8177.504,1
8178.472181818,0
8178.504,1
8179.470060606,0
8179.504,1
8180.470060606,0
8180.504,1
8181.470060606,0
8181.504,1
8182.470060606,0
8182.504,1
8183.470060606,0
8183.504,1
8184.468242424,0
8184.504,1
8185.468242424,0
8185.504,1
8186.468242424,0
8186.504,1
8187.468242424,0
8187.504,1
8188.466121212,0
8188.504,1
8189.466121212,0
8189.504,1
8190.466121212,0
8190.504,1
8191.466121212,0
8191.504,1
8192.466121212,0
8192.504,1
8193.464,0
8193.504,1
8194.464,0
8194.504,1
8195.464,0
8195.504,1
8196.464,0
8196.504,1
8197.465818181,0
8197.504,1
8198.465818181,0
8198.504,1
8199.465818181,0
8199.504,1
8200.465818181,0
8200.504,1
8201.465818181,0
8201.504,1
8202.467939393,0
8202.504,1
8203.467939393,0
8203.504,1
8204.467939393,0
8204.504,1
8205.467939393,0
8205.504,1
8206.469757575,0
8206.504,1
8207.469757575,0
8207.504,1
8208.469757575,0
8208.504,1
8209.469757575,0
8209.504,1
8210.469757575,0
8210.504,1
8211.471878787,0
8211.504,1
8212.471878787,0
8212.504,1
8213.471878787,0
8213.504,1
8214.471878787,0
8214.504,1
8215.474,0
8215.504,1
8216.474,0
8216.504,1
8217.474,0
8217.504,1
8218.474,0
8218.504,1
8219.475818181,0
8219.504,1
8220.475818181,0
8220.504,1
8221.475818181,0
8221.504,1
8222.475818181,0
8222.504,1
8223.475818181,0
8223.504,1
8224.477939393,0
8224.504,1
8225.477939393,0
8225.504,1
8226.477939393,0
8226.504,1
8227.477939393,0
8227.504,1
8228.479757575,0
8228.504,1
8229.479757575,0
8229.504,1
8230.479757575,0
8230.504,1
8231.479757575,0
8231.504,1
8232.479757575,0
8232.504,1
8233.481878787,0
8233.504,1
8234.481878787,0
8234.504,1
8235.481878787,0
8235.504,1
8236.481878787,0
8236.504,1
8237.484,0
8237.504,1
8238.484,0
8238.504,1
8239.484,0
8239.504,1
8240.484,0
8240.504,1
8241.484,0
8241.504,1
8242.485818181,0
8242.504,1
8243.485818181,0
8243.504,1
8244.485818181,0
8244.504,1
8245.485818181,0
8245.504,1
8246.487939393,0
8246.504,1
8247.487939393,0
8247.504,1
8248.487939393,0
8248.504,1
8249.487939393,0
8249.504,1
8250.487939393,0
8250.504,1
8251.490060606,0
8251.504,1
8252.490060606,0
8252.504,1
8253.490060606,0
8253.504,1
8254.490060606,0
8254.504,1
8255.491878787,0
8255.504,1
8256.491878787,0
8256.504,1
8257.491878787,0
8257.504,1
8258.491878787,0
8258.504,1
8259.491878787,0
8259.504,1
8260.494,0
8260.504,1
8261.494,0
8261.504,1
8262.494,0
8262.504,1
8263.494,0
8263.504,1
8264.495818181,0
8264.504,1
8265.495818181,0
8265.504,1
8266.495818181,0
8266.504,1
8267.495818181,0
8267.504,1
8268.495818181,0
8268.504,1
8269.497939393,0
8269.504,1
8270.497939393,0
8270.504,1
8271.497939393,0
8271.504,1
8272.497939393,0
8272.504,1
8273.500060606,0
8273.504,1
8274.500060606,0
8274.504,1
8275.500060606,0
8275.504,1
8276.500060606,0
8276.504,1
8277.500060606,0
8277.504,1
8278.501878787,0
8278.504,1
8279.501878787,0
8279.504,1
8280.501878787,0
8280.504,1
8281.501878787,0
8281.504,1
8282.504,0
8282.504,1
8283.504,0
8283.504,1
8284.504,0
8284.504,1
8285.504,0
8285.504,1
8286.504,0
8286.504,1
8910.504,0
8910.504,1
8911.504,0
8911.504,1
8912.504,0
8912.504,1
8913.504,0
8913.504,1
9179.504,0
9179.504,1
9180.504,0
9180.504,1
9181.504,0
9181.504,1
9182.504,0
9182.504,1
9183.504,0
9183.504,1
9184.504,0
9184.504,1
9185.504,0
9185.504,1
9186.504,0
9186.504,1
9187.504,0
9187.504,1
9188.504,0
9188.504,1
9189.504,0
9189.504,1
9190.504,0
9190.504,1
9191.504,0
9191.504,1
9192.504,0
9192.504,1
9193.504,0
9193.504,1
9194.504,0
9194.504,1
9195.504,0
9195.504,1
9196.504,0
9196.504,1
9197.504,0
9197.504,1
9198.504,0
9198.504,1
9199.504,0
9199.504,1
9200.504,0
9200.504,1
9201.504,0
9201.504,1
9202.504,0
9202.504,1
9203.504,0
9203.504,1
9204.504,0
9204.504,1
9205.504,0
9205.504,1
9206.504,0
9206.504,1
9207.504,0
9207.504,1
9208.504,0
9208.504,1
9209.504,0
9209.504,1
9210.504,0
9210.504,1
9211.504,0
9211.504,1
9212.504,0
9212.504,1
9213.504,0
9213.504,1
9214.504,0
9214.504,1
9215.504,0
9215.504,1
9216.504,0
9216.504,1
9217.504,0
9217.504,1
9218.504,0
9218.504,1
9219.504,0
9219.504,1
9220.504,0
9220.504,1
9221.504,0
9221.504,1
9222.504,0
9222.504,1
9223.504,0
9223.504,1
9224.504,0
9224.504,1
9225.504,0
9225.504,1
9226.504,0
9226.504,1
9227.504,0
9227.504,1
9228.504,0
9228.504,1
9229.504,0
9229.504,1
9230.504,0
9230.504,1
9231.504,0
9231.504,1
9232.504,0
9232.504,1
9233.504,0
