Point in Time[s],State of Active Resource[]
37486.556,1
37486.556,0
37487.556,1
37487.556,0
37488.556,1
37488.556,0
37489.557212121,1
37489.557212121,0
37490.557212121,1
37490.557212121,0
37491.557212121,1
37491.557212121,0
37492.557212121,1
37492.557212121,0
37493.557212121,1
37493.557212121,0
37494.558121212,1
37494.558121212,0
37495.558121212,1
37495.558121212,0
37496.558121212,1
37496.558121212,0
37497.558121212,1
37497.558121212,0
37498.559030303,1
37498.559030303,0
37499.559030303,1
37499.559030303,0
37500.559030303,1
37500.559030303,0
37501.559030303,1
37501.559030303,0
37502.559030303,1
37502.559030303,0
37503.559939393,1
37503.559939393,0
37504.559939393,1
37504.559939393,0
37505.559939393,1
37505.559939393,0
37506.559939393,1
37506.559939393,0
37507.561151515,1
37507.561151515,0
37508.561151515,1
37508.561151515,0
37509.561151515,1
37509.561151515,0
37510.561151515,1
37510.561151515,0
37511.561151515,1
37511.561151515,0
37512.562060606,1
37512.562060606,0
37513.562060606,1
37513.562060606,0
37514.562060606,1
37514.562060606,0
37515.562060606,1
37515.562060606,0
37516.562969696,1
37516.562969696,0
37517.562969696,1
37517.562969696,0
37518.562969696,1
37518.562969696,0
37519.562969696,1
37519.562969696,0
37520.562969696,1
37520.562969696,0
37521.564181818,1
37521.564181818,0
37522.564181818,1
37522.564181818,0
37523.564181818,1
37523.564181818,0
37524.564181818,1
37524.564181818,0
37525.565090909,1
37525.565090909,0
37526.565090909,1
37526.565090909,0
37527.565090909,1
37527.565090909,0
37528.565090909,1
37528.565090909,0
37529.565090909,1
37529.565090909,0
37530.566,1
37530.566,0
37531.566,1
37531.566,0
37532.566,1
37532.566,0
37533.566,1
37533.566,0
37534.566,1
37534.566,0
37535.566,1
37535.566,0
37536.566,1
37536.566,0
37537.566,1
37537.566,0
37538.566,1
37538.566,0
37539.566,1
37539.566,0
37540.566,1
37540.566,0
37541.566,1
37541.566,0
37542.566,1
37542.566,0
37543.566,1
37543.566,0
37544.566,1
37544.566,0
37545.566,1
37545.566,0
37546.566,1
37546.566,0
37547.566,1
37547.566,0
37548.566,1
37548.566,0
37549.566,1
37549.566,0
37550.566,1
37550.566,0
37551.566,1
37551.566,0
37552.566,1
37552.566,0
37553.566,1
37553.566,0
37554.566,1
37554.566,0
37555.566,1
37555.566,0
37556.566,1
37556.566,0
37557.566,1
37557.566,0
37558.566,1
37558.566,0
37559.566,1
37559.566,0
37560.566,1
37560.566,0
37561.566,1
37561.566,0
37562.566,1
37562.566,0
37563.566,1
37563.566,0
37564.566,1
37564.566,0
37565.566,1
37565.566,0
37566.566,1
37566.566,0
37567.566,1
37567.566,0
37568.566,1
37568.566,0
37569.566,1
37569.566,0
37570.566,1
37570.566,0
37571.566,1
