Point in Time[s],Energy Consumption[kWh]
9.999999999999998,6.018722222222219E-4
19.999999999999996,0.0016049925925925917
29.999999999999993,0.0018056166666666654
39.99999999999999,0.002808737037037035
49.99999999999999,0.0030093611111111085
59.99999999999999,0.004012481481481478
69.99999999999999,0.004213105555555551
79.99999999999999,0.005216225925925921
89.99999999999999,0.005416849999999994
99.99999999999999,0.006419970370370363
109.99999999999999,0.0066205944444444375
119.99999999999999,0.007623714814814807
129.99999999999997,0.00782433888888888
139.99999999999997,0.008827459259259249
149.99999999999997,0.009028083333333322
159.99999999999997,0.010031203703703691
169.99999999999997,0.010231827777777765
179.99999999999997,0.011234948148148134
189.99999999999997,0.011435572222222207
199.99999999999997,0.012438692592592577
209.99999999999997,0.01263931666666665
219.99999999999997,0.01364243703703702
229.99999999999997,0.013843061111111093
239.99999999999997,0.014846181481481462
249.99999999999997,0.015046805555555536
259.99999999999994,0.016049925925925905
269.99999999999994,0.016250549999999975
279.99999999999994,0.017253670370370344
289.99999999999994,0.017454294444444417
299.99999999999994,0.01845741481481479
309.99999999999994,0.01865803888888886
319.99999999999994,0.01966115925925923
329.99999999999994,0.019861783333333303
339.99999999999994,0.020864903703703672
349.99999999999994,0.021065527777777746
359.99999999999994,0.022068648148148115
369.99999999999994,0.022269272222222188
379.99999999999994,0.023272392592592558
389.99999999999994,0.02347301666666663
399.99999999999994,0.024476137037037
409.99999999999994,0.024676761111111074
419.99999999999994,0.025679881481481443
429.99999999999994,0.025880505555555516
439.99999999999994,0.026883625925925886
449.99999999999994,0.027084249999999956
459.99999999999994,0.02808737037037033
469.99999999999994,0.028287994444444402
479.99999999999994,0.02929111481481477
489.99999999999994,0.02949173888888884
499.99999999999994,0.030494859259259214
509.99999999999994,0.030695483333333287
519.9999999999999,0.03169860370370366
529.9999999999999,0.031899227777777726
539.9999999999999,0.032902348148148096
549.9999999999999,0.033102972222222166
559.9999999999999,0.034106092592592535
569.9999999999999,0.03430671666666661
579.9999999999999,0.03530983703703698
589.9999999999999,0.03551046111111105
599.9999999999999,0.03651358148148143
609.9999999999999,0.03671420555555549
619.9999999999999,0.03771732592592587
629.9999999999999,0.037917949999999936
639.9999999999999,0.038921070370370306
649.9999999999999,0.03912169444444438
659.9999999999999,0.04012481481481475
669.9999999999999,0.04032543888888882
679.9999999999999,0.0413285592592592
689.9999999999999,0.04152918333333326
699.9999999999999,0.04253230370370364
709.9999999999999,0.04273292777777771
719.9999999999999,0.04373604814814808
729.9999999999999,0.04393667222222215
739.9999999999999,0.04493979259259252
749.9999999999999,0.04514041666666659
759.9999999999999,0.04614353703703697
769.9999999999999,0.04634416111111103
779.9999999999999,0.04734728148148141
789.9999999999999,0.04754790555555548
799.9999999999999,0.04855102592592585
809.9999999999999,0.048751649999999924
819.9999999999999,0.049754770370370294
829.9999999999999,0.04995539444444436
839.9999999999999,0.05095851481481474
849.9999999999999,0.0511591388888888
859.9999999999999,0.05216225925925918
869.9999999999999,0.05236288333333325
879.9999999999999,0.05336600370370362
889.9999999999999,0.053566627777777695
899.9999999999999,0.054569748148148065
909.9999999999999,0.054770372222222134
919.9999999999999,0.05577349259259251
929.9999999999999,0.055974116666666573
939.9999999999999,0.05697723703703695
949.9999999999999,0.05717786111111102
959.9999999999999,0.05818098148148139
969.9999999999999,0.058381605555555466
979.9999999999999,0.05938472592592583
989.9999999999999,0.059585349999999905
999.9999999999999,0.06058847037037027
1009.9999999999999,0.060789094444444344
1019.9999999999999,0.061792214814814714
1029.9999999999998,0.06199283888888879
1039.9999999999998,0.06299595925925916
1049.9999999999998,0.06319658333333322
1059.9999999999998,0.06419970370370359
1069.9999999999998,0.06440032777777766
1079.9999999999998,0.06540344814814802
1089.9999999999998,0.06560407222222209
1099.9999999999998,0.06660719259259246
1109.9999999999998,0.06680781666666652
1119.9999999999998,0.06781093703703689
