Point in Time[s],Power Consumption[W]
9.999999999999998,93.173
19.999999999999996,93.173
29.999999999999993,93.173
39.99999999999999,93.173
49.99999999999999,93.173
59.99999999999999,93.173
69.99999999999999,93.173
79.99999999999999,93.173
89.99999999999999,93.173
99.99999999999999,93.173
109.99999999999999,93.173
119.99999999999999,93.173
129.99999999999997,93.173
139.99999999999997,93.173
149.99999999999997,93.173
159.99999999999997,93.173
169.99999999999997,93.173
179.99999999999997,93.173
189.99999999999997,93.173
199.99999999999997,93.173
209.99999999999997,93.173
219.99999999999997,93.173
229.99999999999997,93.173
239.99999999999997,93.173
249.99999999999997,93.173
259.99999999999994,93.173
269.99999999999994,93.173
279.99999999999994,93.173
289.99999999999994,93.173
299.99999999999994,93.173
309.99999999999994,93.173
319.99999999999994,93.173
329.99999999999994,93.173
339.99999999999994,93.173
349.99999999999994,93.173
359.99999999999994,93.173
369.99999999999994,93.173
379.99999999999994,93.173
389.99999999999994,93.173
399.99999999999994,93.173
409.99999999999994,93.173
419.99999999999994,93.173
429.99999999999994,93.173
439.99999999999994,93.173
449.99999999999994,93.173
459.99999999999994,93.173
469.99999999999994,93.173
479.99999999999994,93.173
489.99999999999994,93.173
499.99999999999994,93.173
509.99999999999994,93.173
519.9999999999999,93.173
529.9999999999999,93.173
539.9999999999999,93.173
549.9999999999999,93.173
559.9999999999999,93.173
569.9999999999999,93.173
579.9999999999999,93.173
589.9999999999999,93.173
599.9999999999999,93.173
609.9999999999999,93.173
619.9999999999999,93.173
629.9999999999999,93.173
639.9999999999999,93.173
649.9999999999999,93.173
659.9999999999999,93.173
669.9999999999999,93.173
679.9999999999999,93.173
689.9999999999999,93.173
699.9999999999999,93.173
709.9999999999999,93.173
719.9999999999999,93.173
729.9999999999999,93.173
739.9999999999999,93.173
749.9999999999999,93.173
759.9999999999999,93.173
769.9999999999999,93.173
779.9999999999999,93.173
789.9999999999999,93.173
799.9999999999999,93.173
809.9999999999999,93.173
819.9999999999999,93.173
829.9999999999999,93.173
839.9999999999999,93.173
849.9999999999999,93.173
859.9999999999999,93.173
869.9999999999999,93.173
879.9999999999999,93.173
889.9999999999999,93.173
899.9999999999999,93.173
909.9999999999999,93.173
919.9999999999999,93.173
929.9999999999999,93.173
939.9999999999999,93.173
949.9999999999999,93.173
959.9999999999999,93.173
969.9999999999999,93.173
979.9999999999999,93.173
989.9999999999999,93.173
999.9999999999999,93.173
1009.9999999999999,93.173
1019.9999999999999,93.173
1029.9999999999998,93.173
1039.9999999999998,93.173
1049.9999999999998,93.173
1059.9999999999998,93.173
1069.9999999999998,93.173
1079.9999999999998,93.173
1089.9999999999998,93.173
1099.9999999999998,93.173
1109.9999999999998,93.173
1119.9999999999998,93.173
1129.9999999999998,93.173
1139.9999999999998,93.173
1149.9999999999998,93.173
1159.9999999999998,93.173
1169.9999999999998,93.173
1179.9999999999998,93.173
1189.9999999999998,93.173
1199.9999999999998,93.173
1209.9999999999998,93.173
1219.9999999999998,93.173
1229.9999999999998,93.173
1239.9999999999998,93.173
1249.9999999999998,93.173
1259.9999999999998,93.173
1269.9999999999998,93.173
1279.9999999999998,93.173
1289.9999999999998,93.173
1299.9999999999998,93.173
1309.9999999999998,93.173
1319.9999999999998,93.173
1329.9999999999998,93.173
1339.9999999999998,93.173
1349.9999999999998,93.173
1359.9999999999998,93.173
1369.9999999999998,93.173
1379.9999999999998,93.173
1389.9999999999998,93.173
1399.9999999999998,93.173
1409.9999999999998,93.173
1419.9999999999998,93.173
1429.9999999999998,93.173
1439.9999999999998,93.173
1449.9999999999998,93.173
1459.9999999999998,93.173
1469.9999999999998,93.173
1479.9999999999998,93.173
