Point in Time[s],State of Active Resource[]
37443.0,0
37444.0,1
37444.0,0
37445.0,1
37445.0,0
37446.0,1
37446.0,0
37447.0,1
37447.0,0
37448.0,1
37448.0,0
37449.0,1
37449.0,0
37450.0,1
37450.0,0
37451.0,1
37451.0,0
37452.0,1
37452.0,0
37453.0,1
37453.0,0
37454.0,1
37454.0,0
37455.0,1
37455.0,0
37456.0,1
37456.0,0
37457.0,1
37457.0,0
37458.0,1
37458.0,0
37459.0,1
37459.0,0
37460.0,1
37460.0,0
37461.0,1
37461.0,0
37462.0,1
37462.0,0
37463.0,1
37463.0,0
37464.0,1
37464.0,0
37465.0,1
37465.0,0
37466.0,1
37466.0,0
37467.0,1
37467.0,0
37468.0,1
37468.0,0
37469.0,1
37469.0,0
37470.0,1
37470.0,0
37471.0,1
37471.0,0
37472.0,1
37472.0,0
37473.0,1
37473.0,0
37474.0,1
37474.0,0
37475.0,1
37475.0,0
37476.0,1
37476.0,0
37477.0,1
37477.0,0
37478.0,1
37478.0,0
37479.0,1
37479.0,0
37480.0,1
37480.0,0
37481.0,1
37481.0,0
37482.0,1
37482.0,0
37483.0,1
37483.0,0
37484.0,1
37484.0,0
37485.0,1
37485.0,0
37486.0,1
37486.0,0
37487.0,1
37487.0,0
37488.0,1
37488.0,0
37489.0,1
37489.0,0
37490.0,1
37490.0,0
37491.0,1
37491.0,0
37492.0,1
37492.0,0
37493.0,1
37493.0,0
37494.0,1
37494.0,0
37495.0,1
37495.0,0
37496.0,1
37496.0,0
37497.0,1
37497.0,0
37498.0,1
37498.0,0
37499.0,1
37499.0,0
37500.0,1
37500.0,0
37501.0,1
37501.0,0
37502.0,1
37502.0,0
37503.0,1
37503.0,0
37504.0,1
37504.0,0
37505.0,1
37505.0,0
37506.0,1
37506.0,0
37507.0,1
37507.0,0
37508.0,1
37508.0,0
37509.0,1
37509.0,0
37510.0,1
37510.0,0
37511.0,1
37511.0,0
37512.0,1
37512.0,0
37513.0,1
37513.0,0
37514.0,1
37514.0,0
37515.0,1
37515.0,0
37516.0,1
37516.0,0
37517.0,1
37517.0,0
37518.0,1
37518.0,0
37519.0,1
37519.0,0
37520.0,1
37520.0,0
37521.0,1
37521.0,0
37522.0,1
37522.0,0
37523.0,1
37523.0,0
37524.0,1
37524.0,0
37525.0,1
37525.0,0
37526.0,1
37526.0,0
37527.0,1
37527.0,0
37528.0,1
37528.0,0
37529.0,1
37529.0,0
37530.0,1
37530.0,0
37531.0,1
37531.0,0
37532.0,1
37532.0,0
37533.0,1
37533.0,0
37534.0,1
37534.0,0
37535.0,1
37535.0,0
37536.0,1
37536.0,0
37537.0,1
37537.0,0
37538.0,1
37538.0,0
37539.0,1
37539.0,0
37540.0,1
37540.0,0
37541.0,1
37541.0,0
37542.0,1
37542.0,0
37543.0,1
37543.0,0
37544.0,1
37544.0,0
37545.0,1
37545.0,0
37546.0,1
37546.0,0
37547.0,1
37547.0,0
37548.0,1
37548.0,0
37549.0,1
37549.0,0
37550.0,1
37550.0,0
37551.0,1
37551.0,0
37552.0,1
37552.0,0
37553.0,1
37553.0,0
37554.0,1
37554.0,0
37555.0,1
37555.0,0
37556.0,1
37556.0,0
37557.0,1
37557.0,0
37558.0,1
37558.0,0
37559.0,1
37559.0,0
37560.0,1
37560.0,0
37561.0,1
37561.0,0
37562.0,1
37562.0,0
37563.0,1
37563.0,0
37564.0,1
37564.0,0
37565.0,1
37565.0,0
37566.0,1
37566.0,0
37567.0,1
37567.0,0
37568.0,1
37568.0,0
37569.0,1
37569.0,0
37570.0,1
37570.0,0
37571.0,1
37571.0,0
37572.0,1
37572.0,0
37573.0,1
37573.0,0
37574.0,1
37574.0,0
37575.0,1
37575.0,0
37576.0,1
37576.0,0
37577.0,1
37577.0,0
37578.0,1
37578.0,0
37579.0,1
37579.0,0
37580.0,1
37580.0,0
37581.0,1
37581.0,0
37582.0,1
37582.0,0
37583.0,1
37583.0,0
37584.0,1
37584.0,0
37585.0,1
37585.0,0
37586.0,1
37586.0,0
37587.0,1
37587.0,0
37588.0,1
37588.0,0
37589.0,1
37589.0,0
37590.0,1
37590.0,0
37591.0,1
37591.0,0
37592.0,1
37592.0,0
37593.0,1
37593.0,0
37594.0,1
37594.0,0
37595.0,1
37595.0,0
37596.0,1
37596.0,0
37597.0,1
37597.0,0
37598.0,1
37598.0,0
37599.0,1
37599.0,0
37600.0,1
37600.0,0
37601.0,1
37601.0,0
37602.0,1
37602.0,0
37603.0,1
37603.0,0
37604.0,1
37604.0,0
37605.0,1
37605.0,0
37606.0,1
37606.0,0
37607.0,1
37607.0,0
37608.0,1
37608.0,0
37609.0,1
37609.0,0
37610.0,1
37610.0,0
37611.0,1
37611.0,0
37612.0,1
37612.0,0
37613.0,1
37613.0,0
37614.0,1
37614.0,0
37615.0,1
37615.0,0
37616.0,1
37616.0,0
37617.0,1
37617.0,0
37618.0,1
37618.0,0
37619.0,1
37619.0,0
37620.0,1
37620.0,0
37621.0,1
37621.0,0
37622.0,1
37622.0,0
37623.0,1
37623.0,0
37624.0,1
37624.0,0
37625.0,1
37625.0,0
37626.0,1
37626.0,0
37627.0,1
37627.0,0
37628.0,1
37628.0,0
37629.0,1
37629.0,0
37630.0,1
37630.0,0
37631.0,1
37631.0,0
37632.0,1
37632.0,0
37633.0,1
37633.0,0
37634.0,1
37634.0,0
37635.0,1
37635.0,0
37636.0,1
37636.0,0
37637.0,1
37637.0,0
37638.0,1
37638.0,0
37639.0,1
37639.0,0
37640.0,1
37640.0,0
37641.0,1
37641.0,0
37642.0,1
37642.0,0
37643.0,1
37643.0,0
37644.0,1
37644.0,0
37645.0,1
37645.0,0
37646.0,1
37646.0,0
37647.0,1
37647.0,0
37648.0,1
37648.0,0
37649.0,1
37649.0,0
37650.0,1
37650.0,0
37651.0,1
37651.0,0
37652.0,1
37652.0,0
37653.0,1
37653.0,0
37654.0,1
37654.0,0
37655.0,1
37655.0,0
37656.0,1
37656.0,0
37657.0,1
37657.0,0
37658.0,1
37658.0,0
37659.0,1
37659.0,0
37660.0,1
37660.0,0
37661.0,1
37661.0,0
37662.0,1
37662.0,0
37663.0,1
37663.0,0
37664.0,1
37664.0,0
37665.0,1
37665.0,0
37666.0,1
37666.0,0
37667.0,1
37667.0,0
37668.0,1
37668.0,0
37669.0,1
37669.0,0
37670.0,1
37670.0,0
37671.0,1
37671.0,0
37672.0,1
37672.0,0
37673.0,1
37673.0,0
37674.0,1
37674.0,0
37675.0,1
37675.0,0
37676.0,1
37676.0,0
37677.0,1
37677.0,0
37678.0,1
37678.0,0
37679.0,1
37679.0,0
37680.0,1
37680.0,0
37681.0,1
37681.0,0
37682.0,1
37682.0,0
37683.0,1
37683.0,0
37684.0,1
37684.0,0
37685.0,1
37685.0,0
37686.0,1
37686.0,0
37687.0,1
37687.0,0
37688.0,1
37688.0,0
37689.0,1
37689.0,0
37690.0,1
37690.0,0
37691.0,1
37691.0,0
37692.0,1
37692.0,0
37693.0,1
37693.0,0
37694.0,1
37694.0,0
37695.0,1
37695.0,0
37696.0,1
37696.0,0
37697.0,1
37697.0,0
37698.0,1
37698.0,0
37699.0,1
37699.0,0
37700.0,1
37700.0,0
37701.0,1
37701.0,0
37702.0,1
37702.0,0
37703.0,1
37703.0,0
37704.0,1
37704.0,0
37705.0,1
37705.0,0
37706.0,1
37706.0,0
37707.0,1
37707.0,0
37708.0,1
37708.0,0
37709.0,1
37709.0,0
37710.0,1
37710.0,0
37711.0,1
37711.0,0
37712.0,1
37712.0,0
37713.0,1
37713.0,0
37714.0,1
37714.0,0
37715.0,1
37715.0,0
37716.0,1
37716.0,0
37717.0,1
37717.0,0
37718.0,1
37718.0,0
37719.0,1
37719.0,0
37720.0,1
37720.0,0
37721.0,1
37721.0,0
37722.0,1
37722.0,0
37723.0,1
37723.0,0
37724.0,1
37724.0,0
37725.0,1
37725.0,0
37726.0,1
37726.0,0
37727.0,1
37727.0,0
37728.0,1
37728.0,0
37729.0,1
37729.0,0
37730.0,1
37730.0,0
37731.0,1
37731.0,0
37732.0,1
37732.0,0
37733.001249999,1
37733.001249999,0
37734.001249999,1
37734.001249999,0
37735.001249999,1
37735.001249999,0
37736.001249999,1
37736.001249999,0
37737.001249999,1
37737.001249999,0
37738.001249999,1
37738.001249999,0
37739.001249999,1
37739.001249999,0
37740.002499999,1
37740.002499999,0
37741.002499999,1
37741.002499999,0
37742.002499999,1
37742.002499999,0
37743.002499999,1
37743.002499999,0
37744.002499999,1
37744.002499999,0
37745.002499999,1
37745.002499999,0
37746.002499999,1
37746.002499999,0
37747.003749999,1
37747.003749999,0
37748.003749999,1
37748.003749999,0
37749.003749999,1
37749.003749999,0
37750.003749999,1
37750.003749999,0
37751.003749999,1
37751.003749999,0
37752.003749999,1
37752.003749999,0
37753.003749999,1
37753.003749999,0
37754.004687499,1
37754.004687499,0
37755.004687499,1
37755.004687499,0
37756.004687499,1
37756.004687499,0
37757.004687499,1
37757.004687499,0
37758.004687499,1
37758.004687499,0
37759.004687499,1
37759.004687499,0
37760.004687499,1
37760.004687499,0
37761.005937499,1
37761.005937499,0
37762.005937499,1
37762.005937499,0
37763.005937499,1
37763.005937499,0
37764.005937499,1
37764.005937499,0
37765.005937499,1
37765.005937499,0
37766.005937499,1
37766.005937499,0
37767.005937499,1
37767.005937499,0
37768.007187499,1
37768.007187499,0
37769.007187499,1
37769.007187499,0
37770.007187499,1
37770.007187499,0
37771.007187499,1
37771.007187499,0
37772.007187499,1
