Point in Time[s],State of Active Resource[]
34307.088019428,1
34307.088703415,0
34307.793009713,1
34307.793009713,0
34307.910009714,1
34307.910009714,0
34308.088019428,1
34308.088703415,0
34308.793019427,1
34308.793019427,0
34308.910009714,1
34308.910009714,0
34309.088009714,1
34309.088693701,0
34309.793019427,1
34309.793019427,0
34309.910019428,1
34309.910019428,0
34310.088009714,1
34310.088693701,0
34310.793009713,1
34310.793009713,0
34310.910019428,1
34310.910019428,0
34311.088019428,1
34311.088703415,0
34311.793009713,1
34311.793009713,0
34311.910009714,1
34311.910009714,0
34312.088019428,1
34312.088703415,0
34312.793019427,1
34312.793019427,0
34312.910009714,1
34312.910009714,0
34313.088009714,1
34313.088693701,0
34313.793019427,1
34313.793019427,0
34313.910019428,1
34313.910019428,0
34314.088009714,1
34314.088693701,0
34314.793009713,1
34314.793009713,0
34314.910019428,1
34314.910019428,0
34315.088019428,1
34315.088703415,0
34315.793009713,1
34315.793009713,0
34315.910009714,1
34315.910009714,0
34316.088019428,1
34316.088703415,0
34316.793019427,1
34316.793019427,0
34316.910009714,1
34316.910009714,0
34317.088009714,1
34317.088693701,0
34317.793019427,1
34317.793019427,0
34317.910019428,1
34317.910019428,0
34318.088009714,1
34318.088693701,0
34318.793009713,1
34318.793009713,0
34318.910019428,1
34318.910019428,0
34319.088019428,1
34319.088703415,0
34319.793009713,1
34319.793009713,0
34319.910009714,1
34319.910009714,0
34320.088019428,1
34320.088703415,0
34320.793019427,1
34320.793019427,0
34320.910009714,1
34320.910009714,0
34321.088009714,1
34321.088693701,0
34321.793019427,1
34321.793019427,0
34321.910019428,1
34321.910019428,0
34322.088009714,1
34322.088693701,0
34322.793009713,1
34322.793009713,0
34322.910019428,1
34322.910019428,0
34323.088019428,1
34323.088703415,0
34323.793009713,1
34323.793009713,0
34323.910009714,1
34323.910009714,0
34324.088019428,1
34324.088703415,0
34324.793019427,1
34324.793019427,0
34324.910009714,1
34324.910009714,0
34325.088009714,1
34325.088693701,0
34325.793019427,1
34325.793019427,0
34325.910019428,1
34325.910019428,0
34326.088009714,1
34326.088595989,0
34326.793009713,1
34326.793009713,0
34326.910019428,1
34326.91011714,0
34327.088019428,1
34327.088605703,0
34327.793009713,1
34327.793009713,0
34327.910009714,1
34327.910107426,0
34328.088019428,1
34328.088605703,0
34328.793019427,1
34328.793019427,0
