Point in Time[s],Power Consumption[W]
9.999999999999998,173.719
19.999999999999996,173.719
29.999999999999993,173.719
39.99999999999999,173.719
49.99999999999999,173.719
59.99999999999999,173.719
69.99999999999999,173.719
79.99999999999999,173.719
89.99999999999999,173.719
99.99999999999999,173.719
109.99999999999999,173.719
119.99999999999999,173.719
129.99999999999997,173.719
139.99999999999997,173.719
149.99999999999997,173.719
159.99999999999997,173.719
169.99999999999997,173.719
179.99999999999997,173.719
189.99999999999997,173.719
199.99999999999997,173.719
209.99999999999997,173.719
219.99999999999997,173.719
229.99999999999997,173.719
239.99999999999997,173.719
249.99999999999997,173.719
259.99999999999994,173.719
269.99999999999994,173.719
279.99999999999994,173.719
289.99999999999994,173.719
299.99999999999994,173.719
309.99999999999994,173.719
319.99999999999994,173.719
329.99999999999994,173.719
339.99999999999994,173.719
349.99999999999994,173.719
359.99999999999994,173.719
369.99999999999994,173.719
379.99999999999994,173.719
389.99999999999994,173.719
399.99999999999994,173.719
409.99999999999994,173.719
419.99999999999994,173.719
429.99999999999994,173.719
439.99999999999994,173.719
449.99999999999994,173.719
459.99999999999994,173.719
469.99999999999994,173.719
479.99999999999994,173.719
489.99999999999994,173.719
499.99999999999994,173.719
509.99999999999994,173.719
519.9999999999999,173.719
529.9999999999999,173.719
539.9999999999999,173.719
549.9999999999999,173.719
559.9999999999999,173.719
569.9999999999999,173.719
579.9999999999999,173.719
589.9999999999999,173.719
599.9999999999999,173.719
609.9999999999999,173.719
619.9999999999999,173.719
629.9999999999999,173.719
639.9999999999999,173.719
649.9999999999999,173.719
659.9999999999999,173.719
669.9999999999999,173.719
679.9999999999999,173.719
689.9999999999999,173.719
699.9999999999999,173.719
709.9999999999999,173.719
719.9999999999999,173.719
729.9999999999999,173.719
739.9999999999999,173.719
749.9999999999999,173.719
759.9999999999999,173.719
769.9999999999999,173.719
779.9999999999999,173.719
789.9999999999999,173.719
799.9999999999999,173.719
809.9999999999999,173.719
819.9999999999999,173.719
829.9999999999999,173.719
839.9999999999999,173.719
849.9999999999999,173.719
859.9999999999999,173.719
869.9999999999999,173.719
879.9999999999999,173.719
889.9999999999999,173.719
899.9999999999999,173.719
909.9999999999999,173.719
919.9999999999999,173.719
929.9999999999999,173.719
939.9999999999999,173.719
949.9999999999999,173.719
959.9999999999999,173.719
969.9999999999999,173.719
979.9999999999999,173.719
989.9999999999999,173.719
999.9999999999999,173.719
1009.9999999999999,173.719
1019.9999999999999,173.719
1029.9999999999998,173.719
1039.9999999999998,173.719
1049.9999999999998,173.719
1059.9999999999998,173.719
1069.9999999999998,173.719
1079.9999999999998,173.719
1089.9999999999998,173.719
1099.9999999999998,173.719
1109.9999999999998,173.719
1119.9999999999998,173.719
1129.9999999999998,173.719
1139.9999999999998,173.719
1149.9999999999998,173.719
1159.9999999999998,173.719
1169.9999999999998,173.719
1179.9999999999998,173.719
1189.9999999999998,173.719
1199.9999999999998,173.719
1209.9999999999998,173.719
1219.9999999999998,173.719
1229.9999999999998,173.719
1239.9999999999998,173.719
1249.9999999999998,173.719
1259.9999999999998,173.719
1269.9999999999998,173.719
1279.9999999999998,173.719
1289.9999999999998,173.719
1299.9999999999998,173.719
1309.9999999999998,173.719
1319.9999999999998,173.719
1329.9999999999998,173.719
1339.9999999999998,173.719
1349.9999999999998,173.719
1359.9999999999998,173.719
1369.9999999999998,173.719
1379.9999999999998,173.719
1389.9999999999998,173.719
1399.9999999999998,173.719
1409.9999999999998,173.719
1419.9999999999998,173.719
1429.9999999999998,173.719
1439.9999999999998,173.719
1449.9999999999998,173.719
1459.9999999999998,173.719
1469.9999999999998,173.719
1479.9999999999998,173.719
1489.9999999999998,173.719
