Point in Time[s],Power Consumption[W]
9.999999999999998,71.256
19.999999999999996,71.256
29.999999999999993,71.256
39.99999999999999,71.256
49.99999999999999,71.256
59.99999999999999,71.256
69.99999999999999,71.256
79.99999999999999,71.256
89.99999999999999,71.256
99.99999999999999,71.256
109.99999999999999,71.256
119.99999999999999,71.256
129.99999999999997,71.256
139.99999999999997,71.256
149.99999999999997,71.256
159.99999999999997,71.256
169.99999999999997,71.256
179.99999999999997,71.256
189.99999999999997,71.256
199.99999999999997,71.256
209.99999999999997,71.256
219.99999999999997,71.256
229.99999999999997,71.256
239.99999999999997,71.256
249.99999999999997,71.256
259.99999999999994,71.256
269.99999999999994,71.256
279.99999999999994,71.256
289.99999999999994,71.256
299.99999999999994,71.256
309.99999999999994,71.256
319.99999999999994,71.256
329.99999999999994,71.256
339.99999999999994,71.256
349.99999999999994,71.256
359.99999999999994,71.256
369.99999999999994,71.256
379.99999999999994,71.256
389.99999999999994,71.256
399.99999999999994,71.256
409.99999999999994,71.256
419.99999999999994,71.256
429.99999999999994,71.256
439.99999999999994,71.256
449.99999999999994,71.256
459.99999999999994,71.256
469.99999999999994,71.256
479.99999999999994,71.256
489.99999999999994,71.256
499.99999999999994,71.256
509.99999999999994,71.256
519.9999999999999,71.256
529.9999999999999,71.256
539.9999999999999,71.256
549.9999999999999,71.256
559.9999999999999,71.256
569.9999999999999,71.256
579.9999999999999,71.256
589.9999999999999,71.256
599.9999999999999,71.256
609.9999999999999,71.256
619.9999999999999,71.256
629.9999999999999,71.256
639.9999999999999,71.256
649.9999999999999,71.256
659.9999999999999,71.256
669.9999999999999,71.256
679.9999999999999,71.256
689.9999999999999,71.256
699.9999999999999,71.256
709.9999999999999,71.256
719.9999999999999,71.256
729.9999999999999,71.256
739.9999999999999,71.256
749.9999999999999,71.256
759.9999999999999,71.256
769.9999999999999,71.256
779.9999999999999,71.256
789.9999999999999,71.256
799.9999999999999,71.256
809.9999999999999,71.256
819.9999999999999,71.256
829.9999999999999,71.256
839.9999999999999,71.256
849.9999999999999,71.256
859.9999999999999,71.256
869.9999999999999,71.256
879.9999999999999,71.256
889.9999999999999,71.256
899.9999999999999,71.256
909.9999999999999,71.256
919.9999999999999,71.256
929.9999999999999,71.256
939.9999999999999,71.256
949.9999999999999,71.256
959.9999999999999,71.256
969.9999999999999,71.256
979.9999999999999,71.256
989.9999999999999,71.256
999.9999999999999,71.256
1009.9999999999999,71.256
1019.9999999999999,71.256
1029.9999999999998,71.256
1039.9999999999998,71.256
1049.9999999999998,71.256
1059.9999999999998,71.256
1069.9999999999998,71.256
1079.9999999999998,71.256
1089.9999999999998,71.256
1099.9999999999998,71.256
1109.9999999999998,71.256
1119.9999999999998,71.256
1129.9999999999998,71.256
1139.9999999999998,71.256
1149.9999999999998,71.256
1159.9999999999998,71.256
1169.9999999999998,71.256
1179.9999999999998,71.256
1189.9999999999998,71.256
1199.9999999999998,71.256
1209.9999999999998,71.256
1219.9999999999998,71.256
1229.9999999999998,71.256
1239.9999999999998,71.256
1249.9999999999998,71.256
1259.9999999999998,71.256
1269.9999999999998,71.256
1279.9999999999998,71.256
1289.9999999999998,71.256
1299.9999999999998,71.256
1309.9999999999998,71.256
1319.9999999999998,71.256
1329.9999999999998,71.256
1339.9999999999998,71.256
1349.9999999999998,71.256
1359.9999999999998,71.256
1369.9999999999998,71.256
1379.9999999999998,71.256
1389.9999999999998,71.256
1399.9999999999998,71.256
1409.9999999999998,71.256
1419.9999999999998,71.256
1429.9999999999998,71.256
1439.9999999999998,71.256
1449.9999999999998,71.256
1459.9999999999998,71.256
1469.9999999999998,71.256
1479.9999999999998,71.256
1489.9999999999998,71.256
1499.9999999999998,71.256
1509.9999999999998,71.256
1519.9999999999998,71.256
1529.9999999999998,71.256
1539.9999999999998,71.256
1549.9999999999998,71.256
1559.9999999999998,71.256
1569.9999999999998,71.256
1579.9999999999998,71.256
1589.9999999999998,71.256
1599.9999999999998,71.256
1609.9999999999998,71.256
1619.9999999999998,71.256
1629.9999999999998,71.256
1639.9999999999998,71.256
1649.9999999999998,71.256
1659.9999999999998,71.256
1669.9999999999998,71.256
1679.9999999999998,71.256
1689.9999999999998,71.256
1699.9999999999998,71.256
1709.9999999999998,71.256
1719.9999999999998,71.256
1729.9999999999998,71.256
1739.9999999999998,71.256
1749.9999999999998,71.256
1759.9999999999998,71.256
1769.9999999999998,71.256
1779.9999999999998,71.256
1789.9999999999998,71.256
1799.9999999999998,71.256
1809.9999999999998,71.256
1819.9999999999998,71.256
1829.9999999999998,71.256
1839.9999999999998,71.256
1849.9999999999998,71.256
1859.9999999999998,71.256
1869.9999999999998,71.256
1879.9999999999998,71.256
1889.9999999999998,71.256
1899.9999999999998,71.256
1909.9999999999998,71.256
1919.9999999999998,71.256
1929.9999999999998,71.256
1939.9999999999998,71.256
1949.9999999999998,71.256
1959.9999999999998,71.256
1969.9999999999998,71.256
1979.9999999999998,71.256
1989.9999999999998,71.256
1999.9999999999998,71.256
2009.9999999999998,71.256
2019.9999999999998,71.256
2029.9999999999998,71.256
2039.9999999999998,71.256
2049.9999999999995,71.256
2059.9999999999995,71.256
2069.9999999999995,71.256
2079.9999999999995,71.256
2089.9999999999995,71.256
2099.9999999999995,71.256
2109.9999999999995,71.256
2119.9999999999995,71.256
2129.9999999999995,71.256
2139.9999999999995,71.256
2149.9999999999995,71.256
2159.9999999999995,71.256
2169.9999999999995,71.256
2179.9999999999995,71.256
2189.9999999999995,71.256
2199.9999999999995,71.256
2209.9999999999995,71.256
2219.9999999999995,71.256
2229.9999999999995,71.256
2239.9999999999995,71.256
2249.9999999999995,71.256
2259.9999999999995,71.256
2269.9999999999995,71.256
2279.9999999999995,71.256
2289.9999999999995,71.256
2299.9999999999995,71.256
2309.9999999999995,71.256
2319.9999999999995,71.256
2329.9999999999995,71.256
2339.9999999999995,71.256
2349.9999999999995,71.256
2359.9999999999995,71.256
2369.9999999999995,71.256
2379.9999999999995,71.256
2389.9999999999995,71.256
2399.9999999999995,71.256
2409.9999999999995,71.256
2419.9999999999995,71.256
2429.9999999999995,71.256
2439.9999999999995,71.256
2449.9999999999995,71.256
2459.9999999999995,71.256
2469.9999999999995,71.256
2479.9999999999995,71.256
2489.9999999999995,71.256
2499.9999999999995,71.256
2509.9999999999995,71.256
2519.9999999999995,71.256
2529.9999999999995,71.256
2539.9999999999995,71.256
2549.9999999999995,71.256
2559.9999999999995,71.256
2569.9999999999995,71.256
2579.9999999999995,71.256
2589.9999999999995,71.256
2599.9999999999995,71.256
2609.9999999999995,71.256
2619.9999999999995,71.256
2629.9999999999995,71.256
2639.9999999999995,71.256
2649.9999999999995,71.256
2659.9999999999995,71.256
2669.9999999999995,71.256
2679.9999999999995,71.256
2689.9999999999995,71.256
2699.9999999999995,71.256
2709.9999999999995,71.256
2719.9999999999995,71.256
2729.9999999999995,71.256
2739.9999999999995,71.256
2749.9999999999995,71.256
2759.9999999999995,71.256
2769.9999999999995,71.256
2779.9999999999995,71.256
2789.9999999999995,71.256
2799.9999999999995,71.256
2809.9999999999995,71.256
2819.9999999999995,71.256
2829.9999999999995,71.256
2839.9999999999995,71.256
2849.9999999999995,71.256
2859.9999999999995,71.256
2869.9999999999995,71.256
2879.9999999999995,71.256
2889.9999999999995,71.256
2899.9999999999995,71.256
2909.9999999999995,71.256
2919.9999999999995,71.256
2929.9999999999995,71.256
2939.9999999999995,71.256
2949.9999999999995,71.256
2959.9999999999995,71.256
2969.9999999999995,71.256
2979.9999999999995,71.256
2989.9999999999995,71.256
2999.9999999999995,71.256
3009.9999999999995,71.256
3019.9999999999995,71.256
3029.9999999999995,71.256
3039.9999999999995,71.256
3049.9999999999995,71.256
3059.9999999999995,71.256
3069.9999999999995,71.256
3079.9999999999995,71.256
3089.9999999999995,71.256
3099.9999999999995,71.256
3109.9999999999995,71.256
3119.9999999999995,71.256
3129.9999999999995,71.256
3139.9999999999995,71.256
3149.9999999999995,71.256
3159.9999999999995,71.256
3169.9999999999995,71.256
3179.9999999999995,71.256
3189.9999999999995,71.256
3199.9999999999995,71.256
3209.9999999999995,71.256
3219.9999999999995,71.256
3229.9999999999995,71.256
3239.9999999999995,71.256
3249.9999999999995,71.256
3259.9999999999995,71.256
3269.9999999999995,71.256
3279.9999999999995,71.256
3289.9999999999995,71.256
3299.9999999999995,71.256
3309.9999999999995,71.256
3319.9999999999995,71.256
3329.9999999999995,71.256
3339.9999999999995,71.256
3349.9999999999995,71.256
3359.9999999999995,71.256
3369.9999999999995,71.256
3379.9999999999995,71.256
3389.9999999999995,71.256
3399.9999999999995,71.256
3409.9999999999995,71.256
