Point in Time[s],Optimisation Time[s]
15560.0,0.024
15570.0,0.024
15580.0,0.025
15590.0,0.021
15600.0,0.025
15610.0,0.025
15620.0,0.024
15630.0,0.018
15640.0,0.014
15650.0,0.023
15660.0,0.014
15670.0,0.023
15680.0,0.024
15690.0,0.023
15700.0,0.016
15710.0,0.022
15720.0,0.015
15730.0,0.024
15740.0,0.025
15750.0,0.024
15760.0,0.024
15770.0,0.022
15780.0,0.015
15790.0,0.022
15800.0,0.023
15810.0,0.024
15820.0,0.025
15830.0,0.015
15840.0,0.025
15850.0,0.018
15860.0,0.024
15870.0,0.021
15880.0,0.018
15890.0,0.024
15900.0,0.014
15910.0,0.026
15920.0,0.015
15930.0,0.024
15940.0,0.04
15950.0,0.025
15960.0,0.016
15970.0,0.026
15980.0,0.023
15990.0,0.025
16000.0,0.02
16010.0,0.025
16020.0,0.024
16030.0,0.025
16040.0,0.025
16050.0,0.022
16060.0,0.024
16070.0,0.022
16080.0,0.024
16090.0,0.018
16100.0,0.017
16110.0,0.014
16120.0,0.015
16130.0,0.025
16140.0,0.022
16150.0,0.021
16160.0,0.014
16170.0,0.023
16180.0,0.021
16190.0,0.025
16200.0,0.027
16210.0,0.025
16220.0,0.015
16230.0,0.023
16240.0,0.022
16250.0,0.022
16260.0,0.017
16270.0,0.015
16280.0,0.024
16290.0,0.018
16300.0,0.021
16310.0,0.017
16320.0,0.023
16330.0,0.017
16340.0,0.025
16350.0,0.025
16360.0,0.019
16370.0,0.022
16380.0,0.021
16390.0,0.024
16400.0,0.022
16410.0,0.024
16420.0,0.017
16430.0,0.021
16440.0,0.016
16450.0,0.02
16460.0,0.025
16470.0,0.021
16480.0,0.015
16490.0,0.021
16500.0,0.018
16510.0,0.022
16520.0,0.018
16530.0,0.024
16540.0,0.017
16550.0,0.023
16560.0,0.018
16570.0,0.024
16580.0,0.017
16590.0,0.014
16600.0,0.018
16610.0,0.024
16620.0,0.025
16630.0,0.023
16640.0,0.016
16650.0,0.017
16660.0,0.026
16670.0,0.017
16680.0,0.022
16690.0,0.015
16700.0,0.019
16710.0,0.017
16720.0,0.021
16730.0,0.015
16740.0,0.026
16750.0,0.018
16760.0,0.026
16770.0,0.018
16780.0,0.024
16790.0,0.019
16800.0,0.026
16810.0,0.019
16820.0,0.025
16830.0,0.015
16840.0,0.025
16850.0,0.015
16860.0,0.023
16870.0,0.015
16880.0,0.021
16890.0,0.014
16900.0,0.022
16910.0,0.015
16920.0,0.015
16930.0,0.014
16940.0,0.022
16950.0,0.014
16960.0,0.015
16970.0,0.014
16980.0,0.024
16990.0,0.018
17000.0,0.022
17010.0,0.024
17020.0,0.024
17030.0,0.026
17040.0,0.025
17050.0,0.021
17060.0,0.022
17070.0,0.018
17080.0,0.025
17090.0,0.022
17100.0,0.026
17110.0,0.024
17120.0,0.025
17130.0,0.026
17140.0,0.022
17150.0,0.021
17160.0,0.015
17170.0,0.021
17180.0,0.015
17190.0,0.018
17200.0,0.025
17210.0,0.014
17220.0,0.024
17230.0,0.014
17240.0,0.023
17250.0,0.015
17260.0,0.025
17270.0,0.018
17280.0,0.024
17290.0,0.014
17300.0,0.024
17310.0,0.015
17320.0,0.022
17330.0,0.015
17340.0,0.022
17350.0,0.017
17360.0,0.021
17370.0,0.015
17380.0,0.023
17390.0,0.015
17400.0,0.019
17410.0,0.014
17420.0,0.022
17430.0,0.017
17440.0,0.025
17450.0,0.017
17460.0,0.021
17470.0,0.014
17480.0,0.021
17490.0,0.015
17500.0,0.022
17510.0,0.014
17520.0,0.024
17530.0,0.017
17540.0,0.018
17550.0,0.018
17560.0,0.024
17570.0,0.018
17580.0,0.023
17590.0,0.014
17600.0,0.026
17610.0,0.018
17620.0,0.025
17630.0,0.019
17640.0,0.025
17650.0,0.014
17660.0,0.015
17670.0,0.014
17680.0,0.023
17690.0,0.014
17700.0,0.023
17710.0,0.014
17720.0,0.022
17730.0,0.015
17740.0,0.022
17750.0,0.015
17760.0,0.025
17770.0,0.021
17780.0,0.022
17790.0,0.015
17800.0,0.022
17810.0,0.015
17820.0,0.024
17830.0,0.018
17840.0,0.023
17850.0,0.014
17860.0,0.022
17870.0,0.014
17880.0,0.019
17890.0,0.014
17900.0,0.024
17910.0,0.014
17920.0,0.022
17930.0,0.014
17940.0,0.022
17950.0,0.014
17960.0,0.025
17970.0,0.017
17980.0,0.022
17990.0,0.014
18000.0,0.026
18010.0,0.015
18020.0,0.022
18030.0,0.018
18040.0,0.025
18050.0,0.015
18060.0,0.017
18070.0,0.015
18080.0,0.025
18090.0,0.015
18100.0,0.024
18110.0,0.017
18120.0,0.024
18130.0,0.017
18140.0,0.021
18150.0,0.014
18160.0,0.025
18170.0,0.017
18180.0,0.025
18190.0,0.023
18200.0,0.026
18210.0,0.014
18220.0,0.022
18230.0,0.017
18240.0,0.024
18250.0,0.014
18260.0,0.021
18270.0,0.016
18280.0,0.019
18290.0,0.019
18300.0,0.021
18310.0,0.016
18320.0,0.015
18330.0,0.016
18340.0,0.015
18350.0,0.017
18360.0,0.024
18370.0,0.018
18380.0,0.024
18390.0,0.014
18400.0,0.02
18410.0,0.014
18420.0,0.025
18430.0,0.014
18440.0,0.023
18450.0,0.014
18460.0,0.025
18470.0,0.014
18480.0,0.022
18490.0,0.015
18500.0,0.017
18510.0,0.017
18520.0,0.022
18530.0,0.018
18540.0,0.023
18550.0,0.015
18560.0,0.023
18570.0,0.016
18580.0,0.022
18590.0,0.016
18600.0,0.028
18610.0,0.014
18620.0,0.023
18630.0,0.014
18640.0,0.023
18650.0,0.017
18660.0,0.028
18670.0,0.017
18680.0,0.022
18690.0,0.015
18700.0,0.024
18710.0,0.014
18720.0,0.021
18730.0,0.016
18740.0,0.025
18750.0,0.014
18760.0,0.023
18770.0,0.017
18780.0,0.027
18790.0,0.021
18800.0,0.023
18810.0,0.018
18820.0,0.016
18830.0,0.017
18840.0,0.025
18850.0,0.015
18860.0,0.022
18870.0,0.016
18880.0,0.024
18890.0,0.015
18900.0,0.023
18910.0,0.016
18920.0,0.021
18930.0,0.017
18940.0,0.015
18950.0,0.017
18960.0,0.025
18970.0,0.019
18980.0,0.026
18990.0,0.014
19000.0,0.022
19010.0,0.019
19020.0,0.022
19030.0,0.018
19040.0,0.025
19050.0,0.017
19060.0,0.03
19070.0,0.017
19080.0,0.019
19090.0,0.015
19100.0,0.024
19110.0,0.017
19120.0,0.014
19130.0,0.017
19140.0,0.024
19150.0,0.014
19160.0,0.023
19170.0,0.015
19180.0,0.024
19190.0,0.02
19200.0,0.022
19210.0,0.017
19220.0,0.016
19230.0,0.015
19240.0,0.026
19250.0,0.017
19260.0,0.025
19270.0,0.021
19280.0,0.022
19290.0,0.022
19300.0,0.025
19310.0,0.034
19320.0,0.026
19330.0,0.038
19340.0,0.017
19350.0,0.025
19360.0,0.024
19370.0,0.024
19380.0,0.017
19390.0,0.02
19400.0,0.014
19410.0,0.021
19420.0,0.017
19430.0,0.021
19440.0,0.014
19450.0,0.031
19460.0,0.018
19470.0,0.044
19480.0,0.019
19490.0,0.025
19500.0,0.02
19510.0,0.015
19520.0,0.021
19530.0,0.025
19540.0,0.024
19550.0,0.022
19560.0,0.021
19570.0,0.035
19580.0,0.014
19590.0,0.027
19600.0,0.015
19610.0,0.024
19620.0,0.025
19630.0,0.022
19640.0,0.015
19650.0,0.015
19660.0,0.014
19670.0,0.025
19680.0,0.029
19690.0,0.023
19700.0,0.023
19710.0,0.031
19720.0,0.028
19730.0,0.023
19740.0,0.017
19750.0,0.024
19760.0,0.014
19770.0,0.023
19780.0,0.018
19790.0,0.024
19800.0,0.017
19810.0,0.023
19820.0,0.019
19830.0,0.021
19840.0,0.013
19850.0,0.024
19860.0,0.018
19870.0,0.025
19880.0,0.019
19890.0,0.015
19900.0,0.019
19910.0,0.024
19920.0,0.018
19930.0,0.037
19940.0,0.03
19950.0,0.02
19960.0,0.015
19970.0,0.025
19980.0,0.018
19990.0,0.027
20000.0,0.02
20010.0,0.021
20020.0,0.018
20030.0,0.022
20040.0,0.019
20050.0,0.022
20060.0,0.018
20070.0,0.025
20080.0,0.015
20090.0,0.026
20100.0,0.017
20110.0,0.024
20120.0,0.014
20130.0,0.022
20140.0,0.014
20150.0,0.023
20160.0,0.014
20170.0,0.022
20180.0,0.015
20190.0,0.023
20200.0,0.016
20210.0,0.024
20220.0,0.018
20230.0,0.016
20240.0,0.014
20250.0,0.023
20260.0,0.017
20270.0,0.027
20280.0,0.014
20290.0,0.024
20300.0,0.02
20310.0,0.025
20320.0,0.015
20330.0,0.025
20340.0,0.014
20350.0,0.022
20360.0,0.015
20370.0,0.021
20380.0,0.015
20390.0,0.022
20400.0,0.021
20410.0,0.017
20420.0,0.017
20430.0,0.024
20440.0,0.045
20450.0,0.022
20460.0,0.017
20470.0,0.023
20480.0,0.014
20490.0,0.022
20500.0,0.017
20510.0,0.025
20520.0,0.018
20530.0,0.026
20540.0,0.016
20550.0,0.014
20560.0,0.016
20570.0,0.024
20580.0,0.019
20590.0,0.023
20600.0,0.017
20610.0,0.026
20620.0,0.017
20630.0,0.028
20640.0,0.017
20650.0,0.03
20660.0,0.014
20670.0,0.026
20680.0,0.023
20690.0,0.025
20700.0,0.014
20710.0,0.024
20720.0,0.015
20730.0,0.023
20740.0,0.015
20750.0,0.032
20760.0,0.03
20770.0,0.02
20780.0,0.017
20790.0,0.025
20800.0,0.015
20810.0,0.022
20820.0,0.031
20830.0,0.025
20840.0,0.016
20850.0,0.022
20860.0,0.017
20870.0,0.022
20880.0,0.022
20890.0,0.022
20900.0,0.014
20910.0,0.029
20920.0,0.017
20930.0,0.024
20940.0,0.015
20950.0,0.028
20960.0,0.018
20970.0,0.024
20980.0,0.019
20990.0,0.023
21000.0,0.015
21010.0,0.021
21020.0,0.015
21030.0,0.025
21040.0,0.023
21050.0,0.031
21060.0,0.017
21070.0,0.028
21080.0,0.02
21090.0,0.025
21100.0,0.014
21110.0,0.025
21120.0,0.014
21130.0,0.025
21140.0,0.017
21150.0,0.034
21160.0,0.033
21170.0,0.048
21180.0,0.017
21190.0,0.025
21200.0,0.018
21210.0,0.024
21220.0,0.018
21230.0,0.027
21240.0,0.015
21250.0,0.021
21260.0,0.028
21270.0,0.018
21280.0,0.026
21290.0,0.043
21300.0,0.015
21310.0,0.025
21320.0,0.017
21330.0,0.027
21340.0,0.027
21350.0,0.026
21360.0,0.018
21370.0,0.044
21380.0,0.02
21390.0,0.042
21400.0,0.022
21410.0,0.032
21420.0,0.034
21430.0,0.021
21440.0,0.032
21450.0,0.025
21460.0,0.023
21470.0,0.035
21480.0,0.017
21490.0,0.022
21500.0,0.025
21510.0,0.026
21520.0,0.017
21530.0,0.021
21540.0,0.013
21550.0,0.019
21560.0,0.015
21570.0,0.021
21580.0,0.029
21590.0,0.036
21600.0,0.019
21610.0,0.024
21620.0,0.017
21630.0,0.024
21640.0,0.017
21650.0,0.025
21660.0,0.015
21670.0,0.014
21680.0,0.021
21690.0,0.027
21700.0,0.017
21710.0,0.037
21720.0,0.017
21730.0,0.022
21740.0,0.018
21750.0,0.022
21760.0,0.017
21770.0,0.025
21780.0,0.018
21790.0,0.027
21800.0,0.018
21810.0,0.022
21820.0,0.017
21830.0,0.023
21840.0,0.017
21850.0,0.022
21860.0,0.018
21870.0,0.014
21880.0,0.014
21890.0,0.022
21900.0,0.018
21910.0,0.021
21920.0,0.014
21930.0,0.022
21940.0,0.015
21950.0,0.022
21960.0,0.017
21970.0,0.022
21980.0,0.015
21990.0,0.035
22000.0,0.017
22010.0,0.017
22020.0,0.014
22030.0,0.023
22040.0,0.017
22050.0,0.022
22060.0,0.015
22070.0,0.024
22080.0,0.013
22090.0,0.025
22100.0,0.017
22110.0,0.023
22120.0,0.014
22130.0,0.026
22140.0,0.018
22150.0,0.021
22160.0,0.018
22170.0,0.026
22180.0,0.017
22190.0,0.022
22200.0,0.02
22210.0,0.022
22220.0,0.017
22230.0,0.024
22240.0,0.017
22250.0,0.022
22260.0,0.015
22270.0,0.025
22280.0,0.02
22290.0,0.023
22300.0,0.017
22310.0,0.021
22320.0,0.018
22330.0,0.02
22340.0,0.014
22350.0,0.022
22360.0,0.014
22370.0,0.034
22380.0,0.016
22390.0,0.035
22400.0,0.023
22410.0,0.013
22420.0,0.014
22430.0,0.021
22440.0,0.014
22450.0,0.032
22460.0,0.014
22470.0,0.023
22480.0,0.018
22490.0,0.022
22500.0,0.015
22510.0,0.015
22520.0,0.015
22530.0,0.018
22540.0,0.014
22550.0,0.026
22560.0,0.015
22570.0,0.025
22580.0,0.019
22590.0,0.025
22600.0,0.014
22610.0,0.023
22620.0,0.014
22630.0,0.021
22640.0,0.017
22650.0,0.023
22660.0,0.014
22670.0,0.022
22680.0,0.015
22690.0,0.022
22700.0,0.018
22710.0,0.021
22720.0,0.014
22730.0,0.033
22740.0,0.013
22750.0,0.016
22760.0,0.014
22770.0,0.023
22780.0,0.023
22790.0,0.026
22800.0,0.017
22810.0,0.022
22820.0,0.014
22830.0,0.029
22840.0,0.029
22850.0,0.027
22860.0,0.032
22870.0,0.023
22880.0,0.02
22890.0,0.034
22900.0,0.019
22910.0,0.016
22920.0,0.015
22930.0,0.026
22940.0,0.014
22950.0,0.023
22960.0,0.016
22970.0,0.023
22980.0,0.018
22990.0,0.022
23000.0,0.017
23010.0,0.016
23020.0,0.017
23030.0,0.021
23040.0,0.017
23050.0,0.028
23060.0,0.017
23070.0,0.034
23080.0,0.014
23090.0,0.025
23100.0,0.014
23110.0,0.023
23120.0,0.018
23130.0,0.025
23140.0,0.016
23150.0,0.025
23160.0,0.017
23170.0,0.024
23180.0,0.016
23190.0,0.026
23200.0,0.014
23210.0,0.017
23220.0,0.024
23230.0,0.024
23240.0,0.013
23250.0,0.025
23260.0,0.014
23270.0,0.022
23280.0,0.02
23290.0,0.023
23300.0,0.016
23310.0,0.026
23320.0,0.014
23330.0,0.022
23340.0,0.015
23350.0,0.018
23360.0,0.016
23370.0,0.024
23380.0,0.015
23390.0,0.022
23400.0,0.014
23410.0,0.018
23420.0,0.016
23430.0,0.023
23440.0,0.014
23450.0,0.022
23460.0,0.018
23470.0,0.015
23480.0,0.014
23490.0,0.024
23500.0,0.017
23510.0,0.03
23520.0,0.014
23530.0,0.024
23540.0,0.014
23550.0,0.023
23560.0,0.016
23570.0,0.025
23580.0,0.017
23590.0,0.018
23600.0,0.014
23610.0,0.023
23620.0,0.015
23630.0,0.022
23640.0,0.018
23650.0,0.025
23660.0,0.016
23670.0,0.025
23680.0,0.014
23690.0,0.04
23700.0,0.02
23710.0,0.026
23720.0,0.014
23730.0,0.025
23740.0,0.019
23750.0,0.023
23760.0,0.021
23770.0,0.025
23780.0,0.022
23790.0,0.019
23800.0,0.014
23810.0,0.02
23820.0,0.016
23830.0,0.023
23840.0,0.014
23850.0,0.022
23860.0,0.017
23870.0,0.024
23880.0,0.017
23890.0,0.015
23900.0,0.017
23910.0,0.025
23920.0,0.017
23930.0,0.022
23940.0,0.022
23950.0,0.025
23960.0,0.024
23970.0,0.021
23980.0,0.014
23990.0,0.031
24000.0,0.016
24010.0,0.024
24020.0,0.014
24030.0,0.023
24040.0,0.017
24050.0,0.023
24060.0,0.017
24070.0,0.024
24080.0,0.014
24090.0,0.025
24100.0,0.017
24110.0,0.022
24120.0,0.017
24130.0,0.026
24140.0,0.02
24150.0,0.018
24160.0,0.017
24170.0,0.024
24180.0,0.019
24190.0,0.023
24200.0,0.018
24210.0,0.023
24220.0,0.017
24230.0,0.025
24240.0,0.017
24250.0,0.022
24260.0,0.017
24270.0,0.025
24280.0,0.024
24290.0,0.023
24300.0,0.014
24310.0,0.024
24320.0,0.018
24330.0,0.024
24340.0,0.018
24350.0,0.025
24360.0,0.014
24370.0,0.021
24380.0,0.017
24390.0,0.025
24400.0,0.017
24410.0,0.022
24420.0,0.019
24430.0,0.025
24440.0,0.017
24450.0,0.021
24460.0,0.016
24470.0,0.025
24480.0,0.017
24490.0,0.025
24500.0,0.015
24510.0,0.021
24520.0,0.017
24530.0,0.019
24540.0,0.016
24550.0,0.023
24560.0,0.014
24570.0,0.028
24580.0,0.018
24590.0,0.016
24600.0,0.016
24610.0,0.009
24620.0,0.013
24630.0,0.012
24640.0,0.014
24650.0,0.012
24660.0,0.021
24670.0,0.012
24680.0,0.014
24690.0,0.016
24700.0,0.01
24710.0,0.013
24720.0,0.009
24730.0,0.012
24740.0,0.008
24750.0,0.009
24760.0,0.009
24770.0,0.009
24780.0,0.013
24790.0,0.009
24800.0,0.012
24810.0,0.009
24820.0,0.008
24830.0,0.009
24840.0,0.009
24850.0,0.012
24860.0,0.009
24870.0,0.018
24880.0,0.01
24890.0,0.013
24900.0,0.009
24910.0,0.011
24920.0,0.009
24930.0,0.008
24940.0,0.011
24950.0,0.009
24960.0,0.013
24970.0,0.008
24980.0,0.01
24990.0,0.008
25000.0,0.009
25010.0,0.012
25020.0,0.009
25030.0,0.012
25040.0,0.008
25050.0,0.016
25060.0,0.009
25070.0,0.008
25080.0,0.008
25090.0,0.009
25100.0,0.012
25110.0,0.008
25120.0,0.011
25130.0,0.008
25140.0,0.009
25150.0,0.01
25160.0,0.008
25170.0,0.012
25180.0,0.009
25190.0,0.012
25200.0,0.009
25210.0,0.009
25220.0,0.011
25230.0,0.009
25240.0,0.012
25250.0,0.009
25260.0,0.009
25270.0,0.009
25280.0,0.009
25290.0,0.009
25300.0,0.009
25310.0,0.013
25320.0,0.008
25330.0,0.012
25340.0,0.008
25350.0,0.009
25360.0,0.011
25370.0,0.009
25380.0,0.013
25390.0,0.009
25400.0,0.009
25410.0,0.011
25420.0,0.015
25430.0,0.01
25440.0,0.012
25450.0,0.008
25460.0,0.009
25470.0,0.012
25480.0,0.009
25490.0,0.013
25500.0,0.008
25510.0,0.012
25520.0,0.009
25530.0,0.01
25540.0,0.01
25550.0,0.008
25560.0,0.012
25570.0,0.015
25580.0,0.013
25590.0,0.008
25600.0,0.012
25610.0,0.009
25620.0,0.009
25630.0,0.009
25640.0,0.009
25650.0,0.012
25660.0,0.008
25670.0,0.011
25680.0,0.008
25690.0,0.01
25700.0,0.009
25710.0,0.01
25720.0,0.013
25730.0,0.01
25740.0,0.014
25750.0,0.009
25760.0,0.013
25770.0,0.008
25780.0,0.013
25790.0,0.009
25800.0,0.009
25810.0,0.009
25820.0,0.008
25830.0,0.013
25840.0,0.009
25850.0,0.009
25860.0,0.009
25870.0,0.009
25880.0,0.012
25890.0,0.008
25900.0,0.012
25910.0,0.009
25920.0,0.009
25930.0,0.008
25940.0,0.009
25950.0,0.012
25960.0,0.008
25970.0,0.012
25980.0,0.009
25990.0,0.009
26000.0,0.011
26010.0,0.009
26020.0,0.012
26030.0,0.008
26040.0,0.009
26050.0,0.009
26060.0,0.009
26070.0,0.012
26080.0,0.009
26090.0,0.011
26100.0,0.009
26110.0,0.009
26120.0,0.009
26130.0,0.009
26140.0,0.061
26150.0,0.011
26160.0,0.009
26170.0,0.009
26180.0,0.009
26190.0,0.01
26200.0,0.013
26210.0,0.009
26220.0,0.012
26230.0,0.009
26240.0,0.013
26250.0,0.013
26260.0,0.014
26270.0,0.009
26280.0,0.013
26290.0,0.011
26300.0,0.009
26310.0,0.009
26320.0,0.009
26330.0,0.012
26340.0,0.008
26350.0,0.011
26360.0,0.01
26370.0,0.009
26380.0,0.012
26390.0,0.008
26400.0,0.012
26410.0,0.009
26420.0,0.009
26430.0,0.009
26440.0,0.009
26450.0,0.012
26460.0,0.008
26470.0,0.012
26480.0,0.008
26490.0,0.008
26500.0,0.009
26510.0,0.009
26520.0,0.012
26530.0,0.009
26540.0,0.011
26550.0,0.009
26560.0,0.008
26570.0,0.012
26580.0,0.008
26590.0,0.011
26600.0,0.009
26610.0,0.01
26620.0,0.009
26630.0,0.009
26640.0,0.011
26650.0,0.009
26660.0,0.012
26670.0,0.008
26680.0,0.009
26690.0,0.009
26700.0,0.009
26710.0,0.012
26720.0,0.009
26730.0,0.012
26740.0,0.009
26750.0,0.009
26760.0,0.009
26770.0,0.008
26780.0,0.012
26790.0,0.008
26800.0,0.012
26810.0,0.009
26820.0,0.008
26830.0,0.009
26840.0,0.009
26850.0,0.011
26860.0,0.009
26870.0,0.012
26880.0,0.012
26890.0,0.015
26900.0,0.01
26910.0,0.014
26920.0,0.01
26930.0,0.012
26940.0,0.009
26950.0,0.013
26960.0,0.01
26970.0,0.009
26980.0,0.011
26990.0,0.009
27000.0,0.012
27010.0,0.01
27020.0,0.011
27030.0,0.009
27040.0,0.008
27050.0,0.011
27060.0,0.009
27070.0,0.011
27080.0,0.009
27090.0,0.009
27100.0,0.012
27110.0,0.008
27120.0,0.013
27130.0,0.009
27140.0,0.012
27150.0,0.009
27160.0,0.009
27170.0,0.009
27180.0,0.009
27190.0,0.013
27200.0,0.008
27210.0,0.012
27220.0,0.009
27230.0,0.009
27240.0,0.012
27250.0,0.009
27260.0,0.011
27270.0,0.01
27280.0,0.013
27290.0,0.011
27300.0,0.01
27310.0,0.009
27320.0,0.009
27330.0,0.017
27340.0,0.009
27350.0,0.01
27360.0,0.009
27370.0,0.012
27380.0,0.009
27390.0,0.009
27400.0,0.008
27410.0,0.009
27420.0,0.011
27430.0,0.008
27440.0,0.011
27450.0,0.009
27460.0,0.008
27470.0,0.008
27480.0,0.009
27490.0,0.011
27500.0,0.009
27510.0,0.009
27520.0,0.008
27530.0,0.009
27540.0,0.012
27550.0,0.009
27560.0,0.011
27570.0,0.009
27580.0,0.009
27590.0,0.011
27600.0,0.009
27610.0,0.013
27620.0,0.009
27630.0,0.009
27640.0,0.01
27650.0,0.009
27660.0,0.015
27670.0,0.012
27680.0,0.008
27690.0,0.008
27700.0,0.013
27710.0,0.009
27720.0,0.014
27730.0,0.009
27740.0,0.009
27750.0,0.009
27760.0,0.009
27770.0,0.012
27780.0,0.008
27790.0,0.012
27800.0,0.009
27810.0,0.009
27820.0,0.012
27830.0,0.008
27840.0,0.012
27850.0,0.009
27860.0,0.008
27870.0,0.008
27880.0,0.009
27890.0,0.012
27900.0,0.008
27910.0,0.012
27920.0,0.009
27930.0,0.008
27940.0,0.009
27950.0,0.009
27960.0,0.012
27970.0,0.008
27980.0,0.008
27990.0,0.008
28000.0,0.009
28010.0,0.012
28020.0,0.009
28030.0,0.011
28040.0,0.011
28050.0,0.012
28060.0,0.013
28070.0,0.013
28080.0,0.009
28090.0,0.009
28100.0,0.008
28110.0,0.009
28120.0,0.011
28130.0,0.009
28140.0,0.012
28150.0,0.008
28160.0,0.008
28170.0,0.009
28180.0,0.008
28190.0,0.012
28200.0,0.009
28210.0,0.009
28220.0,0.009
28230.0,0.008
28240.0,0.012
28250.0,0.009
28260.0,0.012
28270.0,0.008
28280.0,0.009
28290.0,0.008
28300.0,0.009
28310.0,0.012
28320.0,0.009
28330.0,0.012
28340.0,0.008
28350.0,0.009
28360.0,0.008
28370.0,0.009
28380.0,0.015
28390.0,0.01
28400.0,0.013
28410.0,0.013
28420.0,0.012
28430.0,0.009
28440.0,0.014
28450.0,0.009
28460.0,0.008
28470.0,0.009
28480.0,0.009
28490.0,0.011
28500.0,0.009
28510.0,0.009
28520.0,0.008
28530.0,0.009
28540.0,0.011
28550.0,0.009
28560.0,0.011
28570.0,0.008
28580.0,0.008
28590.0,0.009
28600.0,0.009
28610.0,0.012
28620.0,0.008
28630.0,0.009
28640.0,0.008
28650.0,0.009
28660.0,0.011
28670.0,0.008
28680.0,0.012
28690.0,0.008
28700.0,0.008
28710.0,0.008
28720.0,0.01
28730.0,0.013
28740.0,0.057
28750.0,0.009
28760.0,0.009
28770.0,0.011
28780.0,0.009
28790.0,0.011
28800.0,0.008
28810.0,0.01
28820.0,0.009
28830.0,0.009
28840.0,0.012
28850.0,0.009
28860.0,0.011
28870.0,0.009
28880.0,0.01
28890.0,0.009
28900.0,0.009
28910.0,0.012
28920.0,0.009
28930.0,0.01
28940.0,0.008
28950.0,0.009
28960.0,0.012
28970.0,0.009
28980.0,0.013
28990.0,0.009
29000.0,0.008
29010.0,0.008
29020.0,0.009
29030.0,0.012
29040.0,0.008
29050.0,0.011
29060.0,0.009
29070.0,0.017
29080.0,0.009
29090.0,0.008
29100.0,0.011
29110.0,0.011
29120.0,0.012
29130.0,0.009
29140.0,0.013
29150.0,0.009
29160.0,0.012
29170.0,0.008
29180.0,0.008
29190.0,0.009
29200.0,0.009
29210.0,0.012
29220.0,0.009
29230.0,0.012
29240.0,0.009
29250.0,0.009
29260.0,0.012
29270.0,0.009
29280.0,0.011
29290.0,0.009
29300.0,0.008
29310.0,0.011
29320.0,0.008
29330.0,0.013
29340.0,0.009
29350.0,0.011
29360.0,0.008
29370.0,0.009
29380.0,0.009
29390.0,0.009
29400.0,0.011
29410.0,0.01
29420.0,0.012
29430.0,0.009
29440.0,0.009
29450.0,0.011
29460.0,0.008
29470.0,0.011
29480.0,0.009
29490.0,0.011
29500.0,0.009
29510.0,0.009
29520.0,0.012
29530.0,0.009
29540.0,0.011
29550.0,0.009
29560.0,0.009
29570.0,0.011
29580.0,0.008
29590.0,0.011
29600.0,0.008
29610.0,0.01
29620.0,0.009
29630.0,0.008
29640.0,0.011
29650.0,0.009
29660.0,0.012
29670.0,0.009
29680.0,0.01
29690.0,0.009
29700.0,0.008
29710.0,0.012
29720.0,0.01
29730.0,0.011
29740.0,0.009
29750.0,0.009
29760.0,0.012
29770.0,0.008
29780.0,0.012
29790.0,0.01
29800.0,0.009
29810.0,0.01
29820.0,0.009
29830.0,0.012
29840.0,0.008
29850.0,0.013
29860.0,0.009
29870.0,0.012
29880.0,0.01
29890.0,0.009
29900.0,0.01
29910.0,0.009
29920.0,0.012
29930.0,0.008
29940.0,0.012
29950.0,0.009
29960.0,0.009
29970.0,0.009
29980.0,0.008
29990.0,0.012
30000.0,0.009
30010.0,0.011
30020.0,0.01
30030.0,0.009
30040.0,0.009
30050.0,0.008
30060.0,0.011
30070.0,0.008
30080.0,0.012
30090.0,0.009
30100.0,0.008
30110.0,0.011
30120.0,0.008
30130.0,0.012
30140.0,0.009
30150.0,0.009
30160.0,0.008
30170.0,0.008
30180.0,0.011
30190.0,0.009
30200.0,0.013
30210.0,0.01
30220.0,0.009
30230.0,0.008
30240.0,0.008
30250.0,0.012
30260.0,0.008
30270.0,0.012
30280.0,0.009
30290.0,0.009
30300.0,0.01
30310.0,0.009
30320.0,0.011
30330.0,0.009
30340.0,0.009
30350.0,0.009
30360.0,0.009
30370.0,0.012
30380.0,0.008
30390.0,0.011
30400.0,0.009
30410.0,0.008
30420.0,0.009
30430.0,0.008
30440.0,0.012
30450.0,0.009
30460.0,0.009
30470.0,0.009
30480.0,0.009
30490.0,0.012
30500.0,0.013
30510.0,0.013
30520.0,0.008
30530.0,0.012
30540.0,0.009
30550.0,0.012
30560.0,0.009
30570.0,0.009
30580.0,0.009
30590.0,0.009
30600.0,0.012
30610.0,0.012
30620.0,0.012
30630.0,0.013
30640.0,0.012
30650.0,0.01
30660.0,0.008
30670.0,0.008
30680.0,0.009
30690.0,0.012
30700.0,0.009
30710.0,0.012
30720.0,0.009
30730.0,0.009
30740.0,0.011
30750.0,0.008
30760.0,0.012
30770.0,0.009
30780.0,0.008
30790.0,0.009
30800.0,0.008
30810.0,0.012
30820.0,0.009
30830.0,0.012
30840.0,0.009
30850.0,0.009
30860.0,0.009
30870.0,0.009
30880.0,0.014
30890.0,0.009
30900.0,0.012
30910.0,0.009
30920.0,0.008
30930.0,0.012
30940.0,0.008
30950.0,0.012
30960.0,0.008
30970.0,0.008
30980.0,0.009
30990.0,0.009
31000.0,0.011
31010.0,0.009
31020.0,0.008
31030.0,0.008
31040.0,0.008
31050.0,0.012
31060.0,0.009
31070.0,0.013
31080.0,0.008
