Point in Time[s],Power Consumption[W]
3644.762,162.0
3654.751,159.0
3664.775,82.0
3674.752,83.0
3684.766,86.0
3694.754,81.0
3704.772,101.0
3714.763,83.0
3724.789,96.0
3735.543,90.0
3745.568,82.0
3754.753,86.0
3764.767,79.0
3774.754,96.0
3784.779,84.0
3794.755,83.0
3804.776,93.0
3814.757,86.0
3824.77,81.0
3834.756,83.0
3844.781,128.0
3855.413,101.0
3865.438,83.0
3874.757,83.0
3884.771,91.0
3894.756,84.0
3904.783,115.0
3914.755,89.0
3924.769,91.0
3934.759,90.0
3944.772,82.0
3954.757,84.0
3964.785,84.0
3975.56,138.0
3985.593,85.0
3994.757,95.0
4004.771,83.0
4014.757,83.0
4024.781,103.0
4034.757,104.0
4044.77,128.0
4054.759,109.0
4064.777,94.0
4074.779,82.0
4084.816,82.0
4095.473,88.0
4101.882,89.0
4114.762,84.0
4121.946,141.0
4134.759,84.0
4144.783,88.0
4154.759,88.0
4161.977,86.0
4174.759,88.0
4181.989,92.0
4194.782,88.0
4204.813,89.0
4215.367,89.0
4222.13,91.0
4234.762,88.0
4242.198,92.0
4254.762,86.0
4264.782,91.0
4274.763,87.0
4282.221,84.0
4294.764,92.0
4302.236,83.0
4314.766,99.0
4324.79,104.0
4335.455,133.0
4342.372,120.0
4354.768,85.0
4362.429,92.0
4374.769,82.0
4384.793,83.0
4394.767,85.0
4402.461,85.0
4414.769,104.0
4422.477,84.0
4434.769,87.0
4444.796,143.0
4455.469,141.0
4465.489,128.0
4474.769,102.0
4482.676,81.0
4494.769,89.0
4504.794,90.0
4514.769,84.0
4522.705,90.0
4534.769,88.0
4542.719,87.0
4554.771,85.0
4564.801,89.0
4575.472,102.0
4582.828,145.0
4594.771,154.0
4602.939,152.0
4614.771,129.0
4624.797,158.0
4634.771,127.0
4642.967,144.0
4654.772,129.0
4662.985,143.0
4674.779,136.0
4684.815,94.0
4695.51,93.0
4703.149,88.0
4714.775,108.0
4723.109,106.0
4734.777,164.0
4744.802,81.0
4754.777,88.0
4763.136,86.0
4774.775,86.0
4783.152,88.0
4794.773,83.0
4804.798,130.0
4815.4,110.0
4823.295,86.0
4834.777,123.0
4843.322,83.0
4854.778,85.0
4864.807,84.0
4874.778,94.0
4883.354,84.0
4894.777,83.0
4903.37,82.0
4914.778,80.0
4924.803,94.0
4935.407,114.0
4943.486,84.0
4954.782,83.0
4963.56,85.0
4974.784,159.0
4984.812,167.0
4994.783,111.0
5003.591,107.0
5014.785,123.0
5023.606,157.0
5034.783,159.0
5044.816,95.0
5055.397,119.0
5063.718,139.0
5074.782,140.0
5083.783,141.0
5094.783,86.0
5104.801,91.0
5114.786,114.0
5123.811,91.0
5134.784,83.0
5143.826,81.0
5154.785,82.0
5164.811,104.0
5175.461,139.0
5183.994,84.0
5194.784,101.0
5204.099,81.0
5214.783,84.0
5224.806,86.0
5234.784,83.0
5244.098,89.0
5254.784,86.0
5264.111,82.0
5274.788,81.0
5284.815,102.0
5295.489,99.0
5304.241,115.0
5314.786,161.0
5324.324,162.0
5334.785,146.0
5344.809,133.0
5354.786,128.0
5364.357,113.0
5374.783,122.0
5384.367,105.0
5394.787,91.0
5404.813,96.0
5415.541,89.0
5424.556,89.0
5434.786,159.0
5444.621,130.0
5454.787,81.0
5464.813,82.0
5474.788,82.0
5484.647,83.0
5494.787,82.0
5504.668,102.0
5514.792,88.0
5524.82,88.0
5535.449,114.0
5544.838,82.0
5554.788,86.0
5564.792,89.0
5574.789,84.0
5584.813,86.0
5594.789,85.0
5604.81,83.0
5614.792,104.0
5624.794,85.0
5634.792,141.0
5644.817,101.0
5655.524,84.0
5665.055,98.0
5674.791,88.0
5684.795,91.0
5694.791,83.0
5704.818,84.0
5714.791,103.0
5724.795,102.0
5734.795,81.0
5744.796,81.0
5754.793,118.0
5764.821,89.0
5775.401,106.0
5785.094,101.0
5794.789,110.0
5804.795,96.0
5814.791,90.0
5824.816,83.0
5834.796,82.0
5844.827,129.0
5854.79,162.0
5864.797,133.0
5874.792,161.0
5884.816,95.0
5895.585,105.0
5904.998,82.0
5914.795,101.0
5924.796,97.0
5934.794,161.0
5944.823,110.0
5954.792,81.0
5964.801,84.0
5974.797,86.0
5984.8,117.0
5994.796,110.0
6004.822,88.0
6015.291,116.0
6025.035,84.0
6034.796,93.0
6044.799,83.0
6054.796,82.0
6064.822,101.0
6074.796,107.0
6084.796,93.0
6094.796,83.0
6104.803,83.0
6114.796,84.0
6124.821,105.0
6135.47,96.0
6145.057,151.0
6154.798,99.0
6164.799,95.0
6174.799,82.0
6184.817,82.0
6194.805,102.0
6204.8,92.0
6214.8,93.0
6224.8,121.0
6234.799,86.0
6244.826,112.0
6255.542,145.0
6265.112,84.0
6274.798,86.0
6284.801,86.0
6294.806,97.0
6304.833,158.0
6314.801,83.0
6324.8,120.0
6334.8,99.0
6344.798,84.0
6354.8,85.0
6364.826,91.0
6375.472,141.0
6385.034,95.0
6394.803,98.0
6404.801,95.0
6414.801,109.0
6424.827,159.0
6434.803,146.0
6444.805,159.0
6454.806,128.0
6464.803,140.0
6474.812,151.0
6484.838,93.0
6495.545,103.0
6505.191,82.0
6514.807,155.0
6524.804,141.0
6534.804,133.0
6544.828,157.0
6554.804,105.0
6564.806,101.0
6574.806,102.0
6584.807,107.0
6594.805,115.0
6604.829,101.0
6615.539,114.0
6625.025,84.0
6634.804,107.0
6644.808,105.0
6654.803,145.0
6664.828,121.0
6674.806,158.0
6684.804,160.0
6694.805,103.0
6704.806,99.0
6714.806,102.0
6724.834,98.0
6735.545,88.0
6745.079,122.0
6754.81,161.0
6764.805,135.0
6774.806,155.0
6784.832,146.0
6794.808,127.0
6804.806,118.0
6814.806,107.0
6824.806,105.0
6834.809,133.0
6844.837,86.0
6855.53,104.0
6865.025,141.0
6874.805,155.0
6884.806,120.0
6894.807,103.0
6904.836,152.0
6914.808,143.0
6924.808,126.0
6934.809,168.0
6944.806,101.0
6954.81,150.0
6964.841,114.0
6975.426,84.0
6985.063,154.0
6994.807,161.0
7004.808,148.0
7014.809,110.0
7024.836,102.0
7034.81,99.0
7044.808,97.0
7054.809,148.0
7064.808,153.0
7074.809,155.0
7084.834,89.0
7095.391,87.0
7105.049,125.0
7114.814,141.0
7124.81,128.0
7134.812,112.0
7144.837,128.0
7154.809,114.0
7164.812,140.0
7174.81,127.0
7184.812,113.0
7194.816,161.0
7204.841,92.0
7215.476,133.0
7225.104,148.0
7234.813,161.0
7244.812,159.0
7254.811,146.0
7264.838,155.0
7274.811,161.0
7284.813,127.0
7294.812,128.0
7304.814,128.0
7314.875,156.0
7324.894,110.0
7335.488,116.0
7345.103,111.0
7354.813,81.0
7364.813,83.0
7374.812,101.0
7384.835,84.0
7394.81,84.0
7404.812,84.0
7414.814,88.0
7424.85,85.0
7434.812,102.0
7444.837,93.0
7455.353,107.0
7464.814,86.0
7474.814,90.0
7484.813,92.0
7494.816,84.0
7504.84,83.0
7514.813,87.0
7524.813,86.0
7534.815,103.0
7544.821,83.0
7554.814,83.0
7564.842,114.0
7575.558,102.0
7585.106,119.0
7594.817,83.0
7604.815,89.0
7614.813,118.0
7624.839,101.0
7634.815,83.0
7644.815,83.0
7654.832,101.0
7664.82,129.0
7674.816,133.0
7684.846,107.0
7695.436,116.0
7704.946,176.0
7714.816,154.0
7724.816,162.0
7734.817,129.0
7744.843,130.0
7754.816,182.0
7764.842,179.0
7774.82,154.0
7784.822,164.0
7794.82,176.0
7804.845,96.0
7815.673,129.0
7825.068,124.0
7834.82,156.0
7844.822,154.0
7854.82,158.0
7864.861,161.0
7874.819,169.0
7884.819,153.0
7894.821,82.0
7904.821,153.0
7914.82,161.0
7924.851,109.0
