Point in Time[s],Power Consumption[W]
9.408,121.0
19.408,89.0
29.41,83.0
39.412,83.0
49.417,85.0
59.408,86.0
69.409,84.0
79.41,124.0
89.41,95.0
99.411,115.0
109.636,118.0
119.458,137.0
129.415,107.0
139.411,118.0
149.413,104.0
159.414,113.0
169.417,115.0
179.413,130.0
189.42,123.0
199.421,80.0
209.419,82.0
219.421,99.0
229.692,150.0
239.452,85.0
249.412,82.0
259.413,84.0
269.414,80.0
279.413,78.0
289.419,126.0
299.412,101.0
309.416,81.0
319.42,88.0
329.42,81.0
339.42,80.0
349.642,159.0
359.453,81.0
369.419,83.0
379.424,84.0
389.425,86.0
399.422,94.0
409.421,130.0
419.413,81.0
429.414,81.0
439.422,78.0
449.422,118.0
459.423,83.0
469.689,99.0
479.451,100.0
489.429,117.0
499.458,118.0
509.423,86.0
519.441,101.0
529.421,93.0
539.463,125.0
549.417,120.0
559.446,97.0
569.415,119.0
579.439,81.0
589.689,131.0
599.454,78.0
609.424,173.0
619.45,79.0
629.415,108.0
639.446,86.0
649.421,124.0
659.452,82.0
669.418,91.0
679.449,83.0
689.417,99.0
699.441,82.0
709.654,140.0
719.692,121.0
729.426,86.0
735.435,120.0
749.421,122.0
759.449,125.0
769.426,139.0
779.46,94.0
789.418,92.0
799.444,81.0
809.422,81.0
819.458,83.0
829.689,107.0
839.718,99.0
849.42,85.0
859.451,105.0
869.421,89.0
879.448,105.0
889.427,125.0
899.463,127.0
909.419,85.0
919.446,82.0
929.421,121.0
939.459,80.0
949.649,134.0
959.689,85.0
969.431,85.0
979.459,81.0
989.433,81.0
999.459,81.0
1009.43,130.0
1019.471,83.0
1029.429,84.0
1039.458,81.0
1049.427,80.0
1059.457,88.0
1069.69,115.0
1079.729,88.0
1089.433,85.0
1099.459,81.0
1109.432,81.0
1119.458,119.0
1129.431,81.0
1139.471,113.0
1149.435,88.0
1159.462,90.0
1169.427,96.0
1179.469,104.0
1189.67,130.0
1199.703,115.0
1209.426,83.0
1219.453,86.0
1229.437,80.0
1239.461,78.0
1249.432,148.0
1259.469,84.0
1269.428,80.0
1279.455,83.0
1289.432,81.0
1299.459,85.0
1309.65,133.0
1319.682,85.0
1329.43,83.0
1339.462,84.0
1349.431,81.0
1359.458,80.0
1369.435,146.0
1379.474,87.0
1389.43,84.0
1399.461,84.0
1409.432,85.0
1419.465,82.0
1429.657,110.0
1439.692,84.0
1449.429,104.0
1459.455,86.0
1469.439,86.0
1479.468,134.0
1489.438,119.0
1499.474,112.0
1509.431,80.0
1519.473,78.0
