Point in Time[s],Power Consumption[W]
11066.005,52.0
11075.9,52.0
11086.003,61.0
11095.896,52.0
11105.896,49.0
11119.797,50.0
11129.796,85.0
11136.004,57.0
11146.011,48.0
11156.873,90.0
11169.801,49.0
11179.798,51.0
11189.798,66.0
11196.004,49.0
11209.795,90.0
11216.011,49.0
11226.008,56.0
11236.019,67.0
11249.8,59.0
11256.037,55.0
11269.801,65.0
11276.895,64.0
11289.801,61.0
11299.801,67.0
11309.802,66.0
11315.9,66.0
11329.802,87.0
11336.009,67.0
11349.803,67.0
11359.804,67.0
11366.001,69.0
11379.805,63.0
11386.01,50.0
11396.89,51.0
11409.807,84.0
11419.805,48.0
11429.806,51.0
11439.808,49.0
11446.014,49.0
11456.022,55.0
11469.806,49.0
11479.805,48.0
11489.807,49.0
11495.892,64.0
11509.807,50.0
11516.873,54.0
11529.806,86.0
11539.807,53.0
11549.808,52.0
11556.021,49.0
11565.897,49.0
11575.896,66.0
11589.808,49.0
11595.895,52.0
11605.895,49.0
11615.899,49.0
11625.898,47.0
11636.895,51.0
11649.808,48.0
11656.014,49.0
11665.899,50.0
11675.898,85.0
11685.899,51.0
11695.896,49.0
11705.897,51.0
11715.898,85.0
11725.899,54.0
11736.007,79.0
11749.813,57.0
11756.898,61.0
11765.898,87.0
11775.898,49.0
11786.011,48.0
11795.899,48.0
11805.897,50.0
11815.898,49.0
11825.897,56.0
11835.899,58.0
11845.903,53.0
11855.917,51.0
11865.9,86.0
11879.841,56.0
11885.9,54.0
11895.896,86.0
11905.899,85.0
11915.895,55.0
11925.897,55.0
11936.017,52.0
11945.901,62.0
11956.043,51.0
11966.011,48.0
11979.814,51.0
11985.904,54.0
11996.887,90.0
12005.902,79.0
12015.901,88.0
12025.9,53.0
12039.816,55.0
12049.817,85.0
12056.032,89.0
12065.901,49.0
12075.902,85.0
12085.909,49.0
12095.909,53.0
12105.907,87.0
12116.886,53.0
12129.818,49.0
12139.819,87.0
12149.82,48.0
12156.022,59.0
12165.905,51.0
12175.056,55.0
12189.819,53.0
12195.904,48.0
12205.911,52.0
12215.906,53.0
12225.908,67.0
12236.876,85.0
12249.821,51.0
12255.959,95.0
12265.905,52.0
12275.908,52.0
12285.906,73.0
12295.906,51.0
12305.905,49.0
12315.905,60.0
12325.907,48.0
12339.822,53.0
12349.821,58.0
12356.89,61.0
12365.911,50.0
12376.013,93.0
12389.823,90.0
12395.908,54.0
12405.905,86.0
12415.91,51.0
12426.017,48.0
12436.018,49.0
12445.946,51.0
12456.037,49.0
12465.922,49.0
12479.848,54.0
12485.91,54.0
12495.909,50.0
12505.909,49.0
12515.063,52.0
12529.825,61.0
12536.058,50.0
12549.825,67.0
12555.909,88.0
12565.909,67.0
12575.909,53.0
12585.912,54.0
12599.853,54.0
12605.918,51.0
12619.827,87.0
12626.021,49.0
12639.824,51.0
12649.829,49.0
12659.83,54.0
12665.912,61.0
12675.909,93.0
12685.915,49.0
12695.914,49.0
12705.913,62.0
12719.852,92.0
12726.022,85.0
12735.918,87.0
12749.829,50.0
12755.913,56.0
12769.828,57.0
12776.022,49.0
12786.024,53.0
12799.83,55.0
12809.829,49.0
12816.023,57.0
12829.829,93.0
12836.929,70.0
12849.832,58.0
12855.918,92.0
12866.022,50.0
12875.913,54.0
12889.829,50.0
12895.918,56.0
12906.025,49.0
12919.829,66.0
12929.829,85.0
12939.83,88.0
12949.86,59.0
12956.868,53.0
12969.83,51.0
12979.831,87.0
12989.834,67.0
12999.829,49.0
13009.829,50.0
13016.03,65.0
13025.981,67.0
13035.073,62.0
13045.95,88.0
13055.93,69.0
13066.029,67.0
13076.939,89.0
13086.032,83.0
13095.918,86.0
13105.916,100.0
13115.92,97.0
