Point in Time[s],Optimisation Time[s]
9090.0,0.023
9100.0,0.03
9110.0,0.023
9120.0,0.025
9130.0,0.015
9140.0,0.023
9150.0,0.026
9160.0,0.027
9170.0,0.017
9180.0,0.022
9190.0,0.018
9200.0,0.025
9210.0,0.018
9220.0,0.027
9230.0,0.016
9240.0,0.035
9250.0,0.02
9260.0,0.029
9270.0,0.019
9280.0,0.02
9290.0,0.019
9300.0,0.025
9310.0,0.017
9320.0,0.028
9330.0,0.018
9340.0,0.021
9350.0,0.023
9360.0,0.028
9370.0,0.024
9380.0,0.025
9390.0,0.014
9400.0,0.028
9410.0,0.023
9420.0,0.029
9430.0,0.022
9440.0,0.029
9450.0,0.017
9460.0,0.024
9470.0,0.015
9480.0,0.017
9490.0,0.018
9500.0,0.03
9510.0,0.014
9520.0,0.022
9530.0,0.016
9540.0,0.03
9550.0,0.026
9560.0,0.023
9570.0,0.016
9580.0,0.028
9590.0,0.015
9600.0,0.028
9610.0,0.015
9620.0,0.026
9630.0,0.022
9640.0,0.02
9650.0,0.021
9660.0,0.021
9670.0,0.018
9680.0,0.032
9690.0,0.023
9700.0,0.026
9710.0,0.021
9720.0,0.026
9730.0,0.02
9740.0,0.024
9750.0,0.022
9760.0,0.032
9770.0,0.02
9780.0,0.028
9790.0,0.021
9800.0,0.028
9810.0,0.021
9820.0,0.024
9830.0,0.016
9840.0,0.026
9850.0,0.024
9860.0,0.026
9870.0,0.019
9880.0,0.028
9890.0,0.021
9900.0,0.025
9910.0,0.021
9920.0,0.023
9930.0,0.022
9940.0,0.025
9950.0,0.018
9960.0,0.02
9970.0,0.023
9980.0,0.026
9990.0,0.016
10000.0,0.025
10010.0,0.023
10020.0,0.022
10030.0,0.02
10040.0,0.022
10050.0,0.015
10060.0,0.031
10070.0,0.024
10080.0,0.014
10090.0,0.018
10100.0,0.021
10110.0,0.017
10120.0,0.02
10130.0,0.027
10140.0,0.017
10150.0,0.017
10160.0,0.026
10170.0,0.022
10180.0,0.019
10190.0,0.025
10200.0,0.021
10210.0,0.023
10220.0,0.018
10230.0,0.015
10240.0,0.018
10250.0,0.018
10260.0,0.022
10270.0,0.019
10280.0,0.02
10290.0,0.02
10300.0,0.017
10310.0,0.021
10320.0,0.033
10330.0,0.024
10340.0,0.014
10350.0,0.019
10360.0,0.025
10370.0,0.023
10380.0,0.017
10390.0,0.016
10400.0,0.018
10410.0,0.024
10420.0,0.015
10430.0,0.018
10440.0,0.02
10450.0,0.017
10460.0,0.025
10470.0,0.015
10480.0,0.022
10490.0,0.02
10500.0,0.023
10510.0,0.022
10520.0,0.03
10530.0,0.022
10540.0,0.028
10550.0,0.019
10560.0,0.016
10570.0,0.028
10580.0,0.029
10590.0,0.016
10600.0,0.017
10610.0,0.015
10620.0,0.018
10630.0,0.02
10640.0,0.022
10650.0,0.019
10660.0,0.019
10670.0,0.024
10680.0,0.019
10690.0,0.024
10700.0,0.022
10710.0,0.025
10720.0,0.024
10730.0,0.023
